time,cvxcrv,crv,cvxcrv_p,crv_p,ideal
2022-08-10T00:00:00+00:00,62154516.911091998675008047000000000000000000,23945397.086636507897962519000000000000000000,0.7218882577830654,0.2781117422169346,0.50
2022-08-09T00:00:00+00:00,62171438.686303555617580247000000000000000000,23965959.589116737559795119000000000000000000,0.721770565759524,0.27822943424047597,0.50
2022-08-08T00:00:00+00:00,62448647.249014487429954633000000000000000000,25583072.860889603749559191000000000000000000,0.7093880157180825,0.2906119842819174,0.50
2022-08-07T00:00:00+00:00,62722707.322301067473211533000000000000000000,25215635.411141726247846791000000000000000000,0.71325778235809,0.28674221764191,0.50
2022-08-06T00:00:00+00:00,67872612.105183065003589680000000000000000000,25172177.573920791443798585000000000000000000,0.7294617177304018,0.27053828226959814,0.50
2022-08-05T00:00:00+00:00,66979275.558108240946083480000000000000000000,26609583.197867492249227173000000000000000000,0.7156757379930285,0.2843242620069715,0.50
2022-08-04T00:00:00+00:00,66699699.018914222402250680000000000000000000,26396846.234933182548468273000000000000000000,0.7164572953490744,0.28354270465092557,0.50
2022-08-03T00:00:00+00:00,66654844.780899388070163135000000000000000000,26616839.760796760123955273000000000000000000,0.7146310813235288,0.2853689186764712,0.50
2022-08-02T00:00:00+00:00,66526547.302107185880693035000000000000000000,26422918.998172967627103973000000000000000000,0.7157281257235866,0.2842718742764134,0.50
2022-08-01T00:00:00+00:00,66296528.340478728473448235000000000000000000,27171646.629629163328179698000000000000000000,0.7092952051506415,0.2907047948493585,0.50
2022-07-31T00:00:00+00:00,66261256.718369820913053935000000000000000000,26718659.019947669991896398000000000000000000,0.7126405330894834,0.2873594669105166,0.50
2022-07-30T00:00:00+00:00,66291624.697212123212502787000000000000000000,26498354.716695036987594598000000000000000000,0.7144265481675113,0.2855734518324887,0.50
2022-07-29T00:00:00+00:00,66236066.158792181433698175000000000000000000,26539875.000777420422158998000000000000000000,0.7139358041636003,0.28606419583639975,0.50
2022-07-28T00:00:00+00:00,65696834.824306602052782691000000000000000000,23689040.117334202069481903000000000000000000,0.7349800498926642,0.2650199501073358,0.50
2022-07-27T00:00:00+00:00,65048385.820823737986306049000000000000000000,22292887.201333112116112103000000000000000000,0.7447611372039674,0.2552388627960326,0.50
2022-07-26T00:00:00+00:00,65298273.901361440957153349000000000000000000,21951965.384888717406500003000000000000000000,0.7484022328824931,0.25159776711750687,0.50
2022-07-25T00:00:00+00:00,66051450.438323406758335920000000000000000000,21259149.261139724856220251000000000000000000,0.7565112445187976,0.24348875548120244,0.50
2022-07-24T00:00:00+00:00,69966634.973836217767646694000000000000000000,25358697.227442083151601935000000000000000000,0.7339773526946909,0.2660226473053091,0.50
2022-07-23T00:00:00+00:00,69555884.733006948159336194000000000000000000,25712875.738298597787286835000000000000000000,0.7301017079355915,0.26989829206440846,0.50
2022-07-22T00:00:00+00:00,69810462.585166031971551494000000000000000000,25408313.813884087050702087000000000000000000,0.7331585767559018,0.26684142324409826,0.50
2022-07-21T00:00:00+00:00,69776381.918445995592412094000000000000000000,27558884.782935390069926887000000000000000000,0.7168663967656825,0.28313360323431747,0.50
2022-07-20T00:00:00+00:00,69461900.581806118195542594000000000000000000,27115704.446999913361920486000000000000000000,0.7192340352723371,0.2807659647276629,0.50
2022-07-19T00:00:00+00:00,69642066.050818172334622294000000000000000000,27021022.720326978268320686000000000000000000,0.7204618322894621,0.2795381677105378,0.50
2022-07-18T00:00:00+00:00,70086763.071321445314698522000000000000000000,26569935.856072591130109977000000000000000000,0.7251102494610205,0.27488975053897946,0.50
2022-07-17T00:00:00+00:00,68316460.084311585984030422000000000000000000,26681900.320781285507512377000000000000000000,0.7191330439072413,0.2808669560927587,0.50
2022-07-16T00:00:00+00:00,68616285.709696186081444222000000000000000000,26906278.421886652740149077000000000000000000,0.7183254169682557,0.2816745830317443,0.50
2022-07-15T00:00:00+00:00,67934051.787728252997364922000000000000000000,27423022.721214180796246832000000000000000000,0.7124175331255314,0.2875824668744687,0.50
2022-07-14T00:00:00+00:00,60571937.580404618068775622000000000000000000,27448149.902129206675212619000000000000000000,0.6881603883025468,0.31183961169745317,0.50
2022-07-13T00:00:00+00:00,58211042.045658679742862495000000000000000000,29317835.033079852003441476000000000000000000,0.6650495697927629,0.3349504302072372,0.50
2022-07-12T00:00:00+00:00,57630828.750519166871840495000000000000000000,30415698.014775138839233876000000000000000000,0.6545497121555482,0.3454502878444517,0.50
2022-07-11T00:00:00+00:00,58211950.838174913020507201000000000000000000,30335591.941358354055666759000000000000000000,0.6574089919481078,0.34259100805189224,0.50
2022-07-10T00:00:00+00:00,59479172.831788969653938801000000000000000000,28406026.555328797808885459000000000000000000,0.6767825896348532,0.3232174103651469,0.50
2022-07-09T00:00:00+00:00,57489981.054287630911168701000000000000000000,28754716.886555861985189224000000000000000000,0.6665914824551981,0.33340851754480194,0.50
2022-07-08T00:00:00+00:00,55271429.551218583645775901000000000000000000,30152629.695308865509468224000000000000000000,0.6470241526653442,0.3529758473346558,0.50
2022-07-07T00:00:00+00:00,41633701.560020451296639701000000000000000000,34487900.497026274733776008000000000000000000,0.5469367490297892,0.4530632509702108,0.50
2022-07-06T00:00:00+00:00,39057038.145957629036468701000000000000000000,32164438.105769625709515550000000000000000000,0.5483884946152099,0.4516115053847901,0.50
2022-07-05T00:00:00+00:00,30206087.897235090013459707000000000000000000,28818919.373857906364894850000000000000000000,0.5117506849004366,0.48824931509956343,0.50
2022-07-04T00:00:00+00:00,29544497.893770209327407158000000000000000000,27351585.028761437564561820000000000000000000,0.5192712112360581,0.48072878876394187,0.50
2022-07-03T00:00:00+00:00,35810925.181980755686585758000000000000000000,30082869.231986048372364938000000000000000000,0.54346430495419,0.45653569504581004,0.50
2022-07-02T00:00:00+00:00,33628214.554689301504212016000000000000000000,35301883.640944812334601247000000000000000000,0.48785966413753407,0.512140335862466,0.50
2022-07-01T00:00:00+00:00,34509999.698143020121673214000000000000000000,34599244.166208742212969958000000000000000000,0.49935432322019835,0.5006456767798017,0.50
2022-06-30T00:00:00+00:00,36781556.549260810662701214000000000000000000,32759539.192580726614906644000000000000000000,0.5289182771264569,0.47108172287354316,0.50
2022-06-29T00:00:00+00:00,41499260.218474627618333173000000000000000000,30162448.468779236844670189000000000000000000,0.5790995076545796,0.4209004923454203,0.50
2022-06-28T00:00:00+00:00,42641292.486251666387471373000000000000000000,31082013.822968306693759889000000000000000000,0.5783963663729345,0.42160363362706554,0.50
2022-06-27T00:00:00+00:00,42543595.389887524566687408000000000000000000,31003610.967054738827552972000000000000000000,0.5784529079651678,0.42154709203483226,0.50
2022-06-26T00:00:00+00:00,42313283.527651435163288108000000000000000000,26589536.185243682650055272000000000000000000,0.6141008989757284,0.38589910102427155,0.50
2022-06-25T00:00:00+00:00,43152477.163730514497199008000000000000000000,25735025.667886036248728520000000000000000000,0.6264195302478767,0.37358046975212333,0.50
2022-06-24T00:00:00+00:00,43103143.830882586747955508000000000000000000,26025622.381690525040126707000000000000000000,0.6235196459074516,0.37648035409254843,0.50
2022-06-23T00:00:00+00:00,42146116.912862950806683508000000000000000000,26890016.157988386607514807000000000000000000,0.6104935928205693,0.38950640717943075,0.50
2022-06-22T00:00:00+00:00,41682146.495864325134395772000000000000000000,27339872.217171806626844307000000000000000000,0.603896369203004,0.3961036307969959,0.50
2022-06-21T00:00:00+00:00,44858905.718033454634559972000000000000000000,24529866.120693052551763410000000000000000000,0.646486521224134,0.35351347877586603,0.50
2022-06-20T00:00:00+00:00,46050620.876922645559911972000000000000000000,24254075.824774889150149510000000000000000000,0.6550148572906187,0.34498514270938124,0.50
2022-06-19T00:00:00+00:00,49242973.299994999719912372000000000000000000,22590195.543179698080194610000000000000000000,0.6855185994578864,0.3144814005421136,0.50
2022-06-18T00:00:00+00:00,49340183.642763384573414072000000000000000000,22204565.030949891788674910000000000000000000,0.6896408829078994,0.3103591170921007,0.50
2022-06-17T00:00:00+00:00,55807947.561254465248773578000000000000000000,23250410.979190992142659165000000000000000000,0.7059082504565749,0.29409174954342515,0.50
2022-06-16T00:00:00+00:00,58822621.209861209652336222000000000000000000,23147568.716753457696582725000000000000000000,0.7176099172458091,0.28239008275419086,0.50
2022-06-15T00:00:00+00:00,59183925.385814833061211922000000000000000000,18801991.402621142126420025000000000000000000,0.758905297559967,0.24109470244003295,0.50
2022-06-14T00:00:00+00:00,63608090.788669717938891522000000000000000000,20847358.978729767212320029000000000000000000,0.7531555508123405,0.24684444918765944,0.50
2022-06-13T00:00:00+00:00,64505926.043172659029658022000000000000000000,22381614.589591417781642829000000000000000000,0.742407088213156,0.25759291178684396,0.50
2022-06-12T00:00:00+00:00,61779986.190468422311523586000000000000000000,23990207.445987536556684695000000000000000000,0.7202966854934243,0.27970331450657565,0.50
2022-06-11T00:00:00+00:00,63588444.179007614744815286000000000000000000,22376500.279134881118586445000000000000000000,0.7397020329603039,0.2602979670396961,0.50
2022-06-10T00:00:00+00:00,64891864.687685776048479386000000000000000000,20954013.430910339015566445000000000000000000,0.755911245942847,0.244088754057153,0.50
2022-06-09T00:00:00+00:00,63576176.189131225271851086000000000000000000,22495875.006996268182631617000000000000000000,0.7386390274848197,0.2613609725151803,0.50
2022-06-08T00:00:00+00:00,62893367.038489466969624214000000000000000000,22625852.716535198896429625000000000000000000,0.7354296170925271,0.2645703829074729,0.50
2022-06-07T00:00:00+00:00,60491529.654813948871194514000000000000000000,24273002.731643067924723625000000000000000000,0.7136419909570432,0.2863580090429569,0.50
2022-06-06T00:00:00+00:00,56759794.864223690799281314000000000000000000,28558726.628168846866486994000000000000000000,0.6652693210264398,0.33473067897356024,0.50
2022-06-05T00:00:00+00:00,56939718.497750743188028914000000000000000000,27506523.531994845549474923000000000000000000,0.6742717867503699,0.3257282132496301,0.50
2022-06-04T00:00:00+00:00,56461289.652182505955331814000000000000000000,25805302.933527880158129351000000000000000000,0.6863209946778538,0.3136790053221462,0.50
2022-06-03T00:00:00+00:00,56295284.046249908836892314000000000000000000,25824360.456563847677530951000000000000000000,0.6855276150680487,0.31447238493195134,0.50
2022-06-02T00:00:00+00:00,56299543.964193550336522214000000000000000000,25369636.090067687378215751000000000000000000,0.6893609550969897,0.31063904490301025,0.50
2022-06-01T00:00:00+00:00,56513819.793280002305729114000000000000000000,23118631.074648300501101751000000000000000000,0.7096832908861374,0.29031670911386265,0.50
2022-05-31T00:00:00+00:00,55968612.778469700018004014000000000000000000,24032200.292860421056155201000000000000000000,0.6996005494165054,0.3003994505834946,0.50
2022-05-30T00:00:00+00:00,55323564.987904319959330414000000000000000000,24278292.386389575985352882000000000000000000,0.6950034435474134,0.3049965564525866,0.50
2022-05-29T00:00:00+00:00,39653617.852891358705390437000000000000000000,26883991.155015138315718382000000000000000000,0.5959579618825711,0.4040420381174289,0.50
2022-05-28T00:00:00+00:00,39841469.659343145579757661000000000000000000,26185485.559461685249485930000000000000000000,0.603412190177688,0.39658780982231207,0.50
2022-05-27T00:00:00+00:00,41083933.314152473303542161000000000000000000,25659750.783967888443796430000000000000000000,0.6155478809613609,0.384452119038639,0.50
2022-05-26T00:00:00+00:00,43533498.225560269148285061000000000000000000,23428430.853133084847957128000000000000000000,0.650123119577393,0.349876880422607,0.50
2022-05-25T00:00:00+00:00,43753838.932148961557509061000000000000000000,18544515.737593229341817228000000000000000000,0.7023273594318511,0.2976726405681489,0.50
2022-05-24T00:00:00+00:00,45069624.947502217045548461000000000000000000,16894120.867476875758383728000000000000000000,0.7273547516329638,0.27264524836703624,0.50
2022-05-23T00:00:00+00:00,46923239.947511363991723661000000000000000000,15147132.165150594325968228000000000000000000,0.755968400871554,0.24403159912844596,0.50
2022-05-22T00:00:00+00:00,46099353.483064658558727861000000000000000000,15586836.384265129486261628000000000000000000,0.7473204874901793,0.2526795125098207,0.50
2022-05-21T00:00:00+00:00,46599970.642505441823297661000000000000000000,14079314.381165653575921528000000000000000000,0.7679716500338907,0.23202834996610933,0.50
2022-05-20T00:00:00+00:00,53254944.415829913497955961000000000000000000,13199115.065629608023508328000000000000000000,0.801379852959741,0.19862014704025902,0.50
2022-05-19T00:00:00+00:00,62424791.360589163045622384000000000000000000,14276370.132597074595197964000000000000000000,0.8138702223712047,0.18612977762879535,0.50
2022-05-18T00:00:00+00:00,48345815.201481782920867384000000000000000000,31524363.296571506666201964000000000000000000,0.6053049600065704,0.39469503999342964,0.50
2022-05-17T00:00:00+00:00,47513611.607128556993432136000000000000000000,33317735.714801303488991764000000000000000000,0.5878116990663835,0.4121883009336165,0.50
2022-05-16T00:00:00+00:00,50496439.091810038543923574000000000000000000,31484114.990682153885271581000000000000000000,0.6159563039912911,0.3840436960087089,0.50
2022-05-15T00:00:00+00:00,52091518.739861883233061774000000000000000000,32055521.784124107056775581000000000000000000,0.6190534856067015,0.3809465143932986,0.50
2022-05-14T00:00:00+00:00,52453579.470077292359962274000000000000000000,31901380.672388161605920257000000000000000000,0.621819741026366,0.37818025897363405,0.50
2022-05-13T00:00:00+00:00,57209892.013911263568355274000000000000000000,32826094.285570414452780857000000000000000000,0.6354113989890352,0.36458860101096474,0.50
2022-05-12T00:00:00+00:00,55878041.374668759987671574000000000000000000,33831297.696582202712584489000000000000000000,0.6228787543545277,0.37712124564547234,0.50
2022-05-11T00:00:00+00:00,55896492.739381801928661474000000000000000000,35428826.892463843795667131000000000000000000,0.6120590977914342,0.38794090220856575,0.50
2022-05-10T00:00:00+00:00,52534347.121763473398665574000000000000000000,38497590.713109914386439171000000000000000000,0.577097976504221,0.42290202349577893,0.50
2022-05-09T00:00:00+00:00,52750040.234489091473003753000000000000000000,38444973.999921260039089746000000000000000000,0.5784311859297355,0.4215688140702645,0.50
2022-05-08T00:00:00+00:00,50675414.152891197040726553000000000000000000,41026218.177078924735474183000000000000000000,0.5526119095737116,0.4473880904262884,0.50
2022-05-07T00:00:00+00:00,50162437.210283324117922253000000000000000000,41391141.507638748596408483000000000000000000,0.5479025278174492,0.4520974721825508,0.50
2022-05-06T00:00:00+00:00,49803806.389380670970598963000000000000000000,41597593.115521358912208891000000000000000000,0.5448910701494193,0.4551089298505807,0.50
2022-05-05T00:00:00+00:00,49614772.204417987474887228000000000000000000,41891094.746641608362264894000000000000000000,0.5422031816927502,0.45779681830724983,0.50
2022-05-04T00:00:00+00:00,49286626.036501326337497428000000000000000000,42837858.029328613673876094000000000000000000,0.5350002937469076,0.4649997062530924,0.50
2022-05-03T00:00:00+00:00,48547253.610863504084972028000000000000000000,43127419.526186860708149394000000000000000000,0.5295601494895661,0.47043985051043385,0.50
2022-05-02T00:00:00+00:00,43367224.532200823842940828000000000000000000,42206228.296963222200057994000000000000000000,0.506783623874307,0.493216376125693,0.50
2022-05-01T00:00:00+00:00,42437258.687683927858255728000000000000000000,42077142.892969285953002694000000000000000000,0.5021304995833815,0.4978695004166185,0.50
2022-04-30T00:00:00+00:00,46002327.255786240497480728000000000000000000,38264999.193693524104220994000000000000000000,0.5459094193924108,0.4540905806075892,0.50
2022-04-29T00:00:00+00:00,46518105.199029919301479328000000000000000000,37827796.814292316058038594000000000000000000,0.5515158897901464,0.4484841102098535,0.50
2022-04-28T00:00:00+00:00,46402110.584991745673195728000000000000000000,37530526.895287109736552004000000000000000000,0.5528494275649871,0.4471505724350129,0.50
2022-04-27T00:00:00+00:00,46194034.475285000000722228000000000000000000,37358124.176741875723923604000000000000000000,0.5528766128912503,0.4471233871087496,0.50
2022-04-26T00:00:00+00:00,46066023.627699318298420028000000000000000000,37493073.146895711518111787000000000000000000,0.5512987263608747,0.44870127363912526,0.50
2022-04-25T00:00:00+00:00,45945151.920039589642006228000000000000000000,39889183.151913165675730687000000000000000000,0.5352770762600413,0.4647229237399587,0.50
2022-04-24T00:00:00+00:00,45550461.472746502554513828000000000000000000,40247693.696571835015064687000000000000000000,0.5309025745699888,0.46909742543001115,0.50
2022-04-23T00:00:00+00:00,45150024.720216487463313028000000000000000000,40706343.291660012215295487000000000000000000,0.5258785779753796,0.4741214220246203,0.50
2022-04-22T00:00:00+00:00,44263705.320543581017044375000000000000000000,41188644.398433013991724387000000000000000000,0.517992840057783,0.482007159942217,0.50
2022-04-21T00:00:00+00:00,46542853.752460654768620275000000000000000000,38664743.798438349712605858000000000000000000,0.5462289172589117,0.45377108274108835,0.50
2022-04-20T00:00:00+00:00,46167155.274031933517239975000000000000000000,38551304.250900288458994958000000000000000000,0.5449480022762355,0.4550519977237645,0.50
2022-04-19T00:00:00+00:00,46074782.422494886144978774000000000000000000,38220569.734582056711512858000000000000000000,0.546587459966222,0.4534125400337779,0.50
2022-04-18T00:00:00+00:00,46955721.528490964501160574000000000000000000,37367201.204672114868807758000000000000000000,0.556855953357792,0.4431440466422079,0.50
2022-04-17T00:00:00+00:00,45287864.019793206605202674000000000000000000,38351341.745495642195575058000000000000000000,0.5414669305550501,0.45853306944494987,0.50
2022-04-16T00:00:00+00:00,45169904.196365842390200274000000000000000000,36091750.031112267134307884000000000000000000,0.5558575520739514,0.4441424479260486,0.50
2022-04-15T00:00:00+00:00,45098021.861687800765774474000000000000000000,35912566.310944264377881684000000000000000000,0.5566929321088837,0.4433070678911163,0.50
2022-04-14T00:00:00+00:00,45189289.599895779694032114000000000000000000,35605427.797578484563142984000000000000000000,0.5593099531196386,0.4406900468803614,0.50
2022-04-13T00:00:00+00:00,45325705.862027944143288214000000000000000000,34892571.534460824789227977000000000000000000,0.5650296582411017,0.43497034175889826,0.50
2022-04-12T00:00:00+00:00,45363346.815899508342020814000000000000000000,34408996.531478649906093877000000000000000000,0.5686600758154918,0.43133992418450817,0.50
2022-04-11T00:00:00+00:00,44778891.993103025611319114000000000000000000,34019113.907874146379090077000000000000000000,0.5682744313272999,0.43172556867270007,0.50
2022-04-10T00:00:00+00:00,42556532.636153836506745814000000000000000000,35960848.276112457629682144000000000000000000,0.5420014287499685,0.4579985712500315,0.50
2022-04-09T00:00:00+00:00,40149401.132915951212944014000000000000000000,32413450.164675781362460944000000000000000000,0.5533051749614538,0.4466948250385462,0.50
2022-04-08T00:00:00+00:00,40542447.567333147786352892000000000000000000,29213251.997864619640562086000000000000000000,0.5812062357634274,0.41879376423657255,0.50
2022-04-07T00:00:00+00:00,40659496.814398161954742380000000000000000000,28250050.499786892091250086000000000000000000,0.5900415602647325,0.4099584397352674,0.50
2022-04-06T00:00:00+00:00,39318198.031492908508288880000000000000000000,27255656.451853314444952186000000000000000000,0.5905951869037198,0.4094048130962802,0.50
2022-04-05T00:00:00+00:00,39460547.643690025805937480000000000000000000,26337762.028840580568933644000000000000000000,0.5997197776064446,0.40028022239355543,0.50
2022-04-04T00:00:00+00:00,40258648.481827451885560307000000000000000000,24799064.489579152407708644000000000000000000,0.6188143825394148,0.38118561746058527,0.50
2022-04-03T00:00:00+00:00,38832012.394621640169539107000000000000000000,24931473.982731627673456297000000000000000000,0.6090007714574013,0.39099922854259866,0.50
2022-04-02T00:00:00+00:00,38142997.693102373767455861000000000000000000,24719917.503695421839927792000000000000000000,0.6067646970187816,0.39323530298121845,0.50
2022-04-01T00:00:00+00:00,38092902.901828587624885361000000000000000000,23484647.532020486501377651000000000000000000,0.6186167301791365,0.3813832698208634,0.50
2022-03-31T00:00:00+00:00,38772128.890484040332333634000000000000000000,22067801.578562520564413751000000000000000000,0.6372809533405052,0.36271904665949484,0.50
2022-03-30T00:00:00+00:00,38816820.922006972404253434000000000000000000,22133050.522913537011271063000000000000000000,0.6368646889942197,0.3631353110057803,0.50
2022-03-29T00:00:00+00:00,38421473.893424155463462934000000000000000000,22459757.915179420270619863000000000000000000,0.6310889703121042,0.3689110296878958,0.50
2022-03-28T00:00:00+00:00,38414380.731875307080635634000000000000000000,22554124.719869839480132163000000000000000000,0.6300692537441188,0.3699307462558811,0.50
2022-03-27T00:00:00+00:00,39895922.025630746608468334000000000000000000,20983998.457008193953026763000000000000000000,0.6553215199584208,0.3446784800415792,0.50
2022-03-26T00:00:00+00:00,39968656.079445265249163734000000000000000000,21704450.484712938251906057000000000000000000,0.6480726901257372,0.35192730987426285,0.50
2022-03-25T00:00:00+00:00,39565710.166914222362452691000000000000000000,19701811.614228159931165660000000000000000000,0.6675782785893902,0.33242172141060977,0.50
2022-03-24T00:00:00+00:00,39845481.308597454865623691000000000000000000,19218754.043386035139711092000000000000000000,0.6746126665510005,0.3253873334489995,0.50
2022-03-23T00:00:00+00:00,40297636.614324449253055470000000000000000000,18797294.856245053166459883000000000000000000,0.6819135856751692,0.3180864143248308,0.50
2022-03-22T00:00:00+00:00,40281557.725671095331680232000000000000000000,18422275.979836279169653483000000000000000000,0.6861827445162586,0.31381725548374145,0.50
2022-03-21T00:00:00+00:00,41123681.021062537139272532000000000000000000,17167243.241792501110215583000000000000000000,0.705490289287932,0.294509710712068,0.50
2022-03-20T00:00:00+00:00,41525010.312493017932088432000000000000000000,17174839.898725851896133683000000000000000000,0.7074125430145757,0.2925874569854243,0.50
2022-03-19T00:00:00+00:00,41987219.072604959209959832000000000000000000,16326008.527547356634124783000000000000000000,0.7200290705996745,0.27997092940032553,0.50
2022-03-18T00:00:00+00:00,42928860.507780456683873232000000000000000000,15629442.193590316622430883000000000000000000,0.7330960517538284,0.26690394824617164,0.50
2022-03-17T00:00:00+00:00,43976314.887368137430476332000000000000000000,14729544.307459270989934683000000000000000000,0.749095839674601,0.2509041603253989,0.50
2022-03-16T00:00:00+00:00,44931072.318967965097749932000000000000000000,14012319.795949979003458460000000000000000000,0.7622749676735416,0.23772503232645836,0.50
2022-03-15T00:00:00+00:00,44706529.080720893939000932000000000000000000,14389653.234839724510423460000000000000000000,0.7565045207488676,0.24349547925113235,0.50
2022-03-14T00:00:00+00:00,44732242.437939774719140032000000000000000000,14376200.173896923072879160000000000000000000,0.7567826263279346,0.24321737367206547,0.50
2022-03-13T00:00:00+00:00,44762409.456982393381142223000000000000000000,15188466.111207244244678087000000000000000000,0.7466514714379525,0.2533485285620474,0.50
2022-03-12T00:00:00+00:00,44203560.960971488700436934000000000000000000,15133950.368305432149245475000000000000000000,0.7449513801762968,0.25504861982370325,0.50
2022-03-11T00:00:00+00:00,44258500.830789587530624273000000000000000000,14946854.088657133669647934000000000000000000,0.7475421926108975,0.2524578073891025,0.50
2022-03-10T00:00:00+00:00,44103424.556949528869678951000000000000000000,14842192.074633965835666802000000000000000000,0.748205330221596,0.25179466977840403,0.50
2022-03-09T00:00:00+00:00,45698263.735324230072141552000000000000000000,12387222.400997609413341811000000000000000000,0.7867415214202422,0.2132584785797578,0.50
2022-03-08T00:00:00+00:00,45544804.827700859425970696000000000000000000,12317799.257834634808649372000000000000000000,0.7871198600113845,0.21288013998861557,0.50
2022-03-07T00:00:00+00:00,47823920.815160164895045196000000000000000000,12151229.025458652535585072000000000000000000,0.7973956037167064,0.2026043962832937,0.50
2022-03-06T00:00:00+00:00,47987942.326340206637450996000000000000000000,12060150.814942747611480126000000000000000000,0.7991584714177807,0.20084152858221932,0.50
2022-03-05T00:00:00+00:00,47804786.658651989571030009000000000000000000,11986224.535932189641626873000000000000000000,0.7995313292674687,0.2004686707325313,0.50
2022-03-04T00:00:00+00:00,47639257.902706175924285400000000000000000000,12219401.529323029939238210000000000000000000,0.7958624258333346,0.20413757416666545,0.50
2022-03-03T00:00:00+00:00,47415790.691656122001704474000000000000000000,12606991.764605671922942336000000000000000000,0.7899632231512709,0.21003677684872912,0.50
2022-03-02T00:00:00+00:00,47489585.424079176611447674000000000000000000,12974559.048599977820573836000000000000000000,0.7854173053839775,0.21458269461602253,0.50
2022-03-01T00:00:00+00:00,45306450.620817700952207374000000000000000000,14386001.536169080078575336000000000000000000,0.7589979802080346,0.24100201979196548,0.50
2022-02-28T00:00:00+00:00,44266638.210842641909146974000000000000000000,13348683.894572953977869222000000000000000000,0.7683136463222474,0.2316863536777526,0.50
2022-02-27T00:00:00+00:00,43937849.508028818266832474000000000000000000,13404106.003209737438181222000000000000000000,0.7662426074642216,0.23375739253577849,0.50
2022-02-26T00:00:00+00:00,43054385.547255383862351834000000000000000000,13870490.660629358321248421000000000000000000,0.7563369200843666,0.2436630799156334,0.50
2022-02-25T00:00:00+00:00,43284195.768382858657299472000000000000000000,13808697.651007059661328030000000000000000000,0.7581363139266412,0.24186368607335887,0.50
2022-02-24T00:00:00+00:00,44084986.466081524838724102000000000000000000,12881211.605344758650211323000000000000000000,0.7738797384864297,0.22612026151357037,0.50
2022-02-23T00:00:00+00:00,45532196.535010708029895002000000000000000000,12037111.191291599942144259000000000000000000,0.790910961644375,0.20908903835562498,0.50
2022-02-22T00:00:00+00:00,47048509.204521067160341402000000000000000000,10456210.122390209680115059000000000000000000,0.8181677913607889,0.18183220863921115,0.50
2022-02-21T00:00:00+00:00,45279315.755654710686973496000000000000000000,14145504.666886892683965685000000000000000000,0.7619596564818379,0.238040343518162,0.50
2022-02-20T00:00:00+00:00,45458889.304220869451192793000000000000000000,13787882.597335077337154948000000000000000000,0.7672804415362083,0.23271955846379164,0.50
2022-02-19T00:00:00+00:00,43514597.147056137401057835000000000000000000,15123852.680560672299390603000000000000000000,0.7420830065422734,0.25791699345772656,0.50
2022-02-18T00:00:00+00:00,43773379.522695203287933562000000000000000000,14792679.332290301601948061000000000000000000,0.7474189040290687,0.25258109597093126,0.50
2022-02-17T00:00:00+00:00,43320483.760233347906219062000000000000000000,14865592.277727055217886796000000000000000000,0.7445163295076164,0.25548367049238363,0.50
2022-02-16T00:00:00+00:00,43446073.074522394072541941000000000000000000,14399485.099541898123963190000000000000000000,0.7510701676313313,0.2489298323686687,0.50
