time,alusd,crv3,alusd_p,crv3_p,ideal
2022-08-10T00:00:00+00:00,59860567.561242775429295508000000000000000000,36268474.091955230367514322000000000000000000,0.6227105412867844,0.37728945871321556,0.50
2022-08-09T00:00:00+00:00,59913563.100219199857225608000000000000000000,36218633.007079745179954722000000000000000000,0.6232413855743612,0.37675861442563885,0.50
2022-08-08T00:00:00+00:00,61561827.307219062798226108000000000000000000,34638117.023359491569584822000000000000000000,0.6399362051153572,0.3600637948846428,0.50
2022-08-07T00:00:00+00:00,61702078.681501970038968208000000000000000000,38447794.918736206581787022000000000000000000,0.6160974194315432,0.38390258056845683,0.50
2022-08-06T00:00:00+00:00,62062033.803198203617145408000000000000000000,36967390.085770867850276722000000000000000000,0.626702967319911,0.37329703268008896,0.50
2022-08-05T00:00:00+00:00,62037264.905836047509145408000000000000000000,36988222.437547781526765222000000000000000000,0.6264777540625851,0.3735222459374149,0.50
2022-08-04T00:00:00+00:00,62071136.054780718951145408000000000000000000,33092762.494922389414964322000000000000000000,0.652255077826195,0.3477449221738051,0.50
2022-08-03T00:00:00+00:00,62451050.139054034646079508000000000000000000,32723092.612351753511401822000000000000000000,0.6561766498089271,0.3438233501910729,0.50
2022-08-02T00:00:00+00:00,62526938.069601030130079508000000000000000000,32650822.502915499118781722000000000000000000,0.6569490361349841,0.3430509638650159,0.50
2022-08-01T00:00:00+00:00,62080160.480528367830221967000000000000000000,33092806.943205923938052241000000000000000000,0.6522877468360494,0.3477122531639506,0.50
2022-07-31T00:00:00+00:00,61833409.018227326133345067000000000000000000,29486829.655174308454687441000000000000000000,0.6771052059923844,0.32289479400761556,0.50
2022-07-30T00:00:00+00:00,62283926.987249416984663067000000000000000000,28931287.384670502175705741000000000000000000,0.6828238843280422,0.3171761156719578,0.50
2022-07-29T00:00:00+00:00,62413860.692856440435928167000000000000000000,28786707.971018096725868741000000000000000000,0.684358240384297,0.31564175961570295,0.50
2022-07-28T00:00:00+00:00,63681351.652459700789462267000000000000000000,27557155.294817123858541941000000000000000000,0.697965735994109,0.30203426400589095,0.50
2022-07-27T00:00:00+00:00,66268122.660271747841237467000000000000000000,25566526.650606342218011441000000000000000000,0.7216026103169546,0.2783973896830454,0.50
2022-07-26T00:00:00+00:00,66484231.944045959698611140000000000000000000,25358735.531974706687296652000000000000000000,0.723890285463657,0.2761097145363431,0.50
2022-07-25T00:00:00+00:00,66292995.402019181892542940000000000000000000,25871496.755118609198306752000000000000000000,0.7192899765453223,0.2807100234546777,0.50
2022-07-24T00:00:00+00:00,66051543.810504364438466640000000000000000000,23726227.804473455110369552000000000000000000,0.735722691957358,0.264277308042642,0.50
2022-07-23T00:00:00+00:00,66256452.403803217490617140000000000000000000,23432845.544097123724305452000000000000000000,0.7387330921275687,0.26126690787243134,0.50
2022-07-22T00:00:00+00:00,66591017.202614020512426340000000000000000000,23109313.152504597428247752000000000000000000,0.7423720396456054,0.2576279603543946,0.50
2022-07-21T00:00:00+00:00,66286597.291683592658074940000000000000000000,22404891.658605873040943452000000000000000000,0.7473839719709345,0.25261602802906546,0.50
2022-07-20T00:00:00+00:00,64608448.849819341598218340000000000000000000,17149915.763421142754751052000000000000000000,0.7902365605702958,0.2097634394297042,0.50
2022-07-19T00:00:00+00:00,64597912.065713521945900240000000000000000000,17627772.965473248349148752000000000000000000,0.7856171954202955,0.21438280457970452,0.50
2022-07-18T00:00:00+00:00,64544652.759847839433900240000000000000000000,17679207.869216581939148752000000000000000000,0.7849868914697086,0.2150131085302914,0.50
2022-07-17T00:00:00+00:00,64300185.501876084592900240000000000000000000,17915565.385876590905338052000000000000000000,0.7820908379181951,0.21790916208180489,0.50
2022-07-16T00:00:00+00:00,64441121.979405065601159040000000000000000000,17488992.198784291854486552000000000000000000,0.786537680629279,0.213462319370721,0.50
2022-07-15T00:00:00+00:00,64597701.149415406833752740000000000000000000,17319249.933442071093989052000000000000000000,0.7885755059911352,0.2114244940088648,0.50
2022-07-14T00:00:00+00:00,64461801.149415406833752740000000000000000000,17449490.182935874049124652000000000000000000,0.7869708815584976,0.21302911844150246,0.50
2022-07-13T00:00:00+00:00,62241398.669976933025752740000000000000000000,17416492.503664747629762352000000000000000000,0.7813588553869757,0.21864114461302436,0.50
2022-07-12T00:00:00+00:00,61338294.959804343114212140000000000000000000,17511828.169422865686958452000000000000000000,0.7779099451661884,0.22209005483381158,0.50
2022-07-11T00:00:00+00:00,61128591.531653156602910540000000000000000000,17714478.547169424367396152000000000000000000,0.7753197772555083,0.22468022274449168,0.50
2022-07-10T00:00:00+00:00,60823651.078030256378910540000000000000000000,17538693.187846091498396152000000000000000000,0.7761846796167954,0.22381532038320462,0.50
2022-07-09T00:00:00+00:00,60424955.259863298058879840000000000000000000,17924636.255660069825739052000000000000000000,0.771222339402897,0.22877766059710306,0.50
2022-07-08T00:00:00+00:00,56829994.059133546035730740000000000000000000,17041218.940968836076052452000000000000000000,0.7693117758747887,0.23068822412521123,0.50
2022-07-07T00:00:00+00:00,56848813.339098373324956106000000000000000000,17160652.344234829273109390000000000000000000,0.7681289523469783,0.23187104765302172,0.50
2022-07-06T00:00:00+00:00,56731764.541470976734201306000000000000000000,16787853.523249753413393890000000000000000000,0.7716547777972529,0.22834522220274708,0.50
2022-07-05T00:00:00+00:00,56439638.190516093389787406000000000000000000,16097058.548184393704441490000000000000000000,0.7780839316936232,0.22191606830637675,0.50
2022-07-04T00:00:00+00:00,57501130.530084300477151406000000000000000000,15084065.889354416823993690000000000000000000,0.7921881232890785,0.20781187671092147,0.50
2022-07-03T00:00:00+00:00,57626537.995252181738976806000000000000000000,15094547.997954944995608990000000000000000000,0.7924323077440713,0.20756769225592872,0.50
2022-07-02T00:00:00+00:00,57622403.289935063139975006000000000000000000,15106809.447237095140293290000000000000000000,0.7922869108754157,0.20771308912458433,0.50
2022-07-01T00:00:00+00:00,57655630.023428822750775206000000000000000000,15081515.934872225698317690000000000000000000,0.792657304102663,0.20734269589733695,0.50
2022-06-30T00:00:00+00:00,57565039.944126909226775206000000000000000000,15257736.718683527536348490000000000000000000,0.7904812557569583,0.20951874424304173,0.50
2022-06-29T00:00:00+00:00,58272266.030015186358657406000000000000000000,15436442.656503983064266790000000000000000000,0.7905750496572299,0.2094249503427701,0.50
2022-06-28T00:00:00+00:00,55366181.272624259920657406000000000000000000,15204666.156443987730563190000000000000000000,0.7845474907790159,0.21545250922098408,0.50
2022-06-27T00:00:00+00:00,55081490.345403320646170106000000000000000000,15586505.815562840156340290000000000000000000,0.7794403879790195,0.22055961202098057,0.50
2022-06-26T00:00:00+00:00,54916789.731279498175340606000000000000000000,15265069.709548623103060390000000000000000000,0.7824926579151278,0.21750734208487224,0.50
2022-06-25T00:00:00+00:00,54627604.411485841313344506000000000000000000,15544782.069202984516987390000000000000000000,0.7784772209011183,0.2215227790988817,0.50
2022-06-24T00:00:00+00:00,54503438.553907337648344506000000000000000000,15651789.295140557134987390000000000000000000,0.7768977483927739,0.22310225160722608,0.50
2022-06-23T00:00:00+00:00,54478290.914954509118807306000000000000000000,15675983.997247578830987390000000000000000000,0.7765498393809068,0.22345016061909323,0.50
2022-06-22T00:00:00+00:00,54578647.271546154913807306000000000000000000,15578876.974052886032144090000000000000000000,0.7779443168559338,0.22205568314406623,0.50
2022-06-21T00:00:00+00:00,54484384.856298415679871206000000000000000000,15848577.727316885605473090000000000000000000,0.7746635838284884,0.2253364161715115,0.50
2022-06-20T00:00:00+00:00,54632968.825934949634202706000000000000000000,15884423.733109375670120590000000000000000000,0.7747445962383064,0.22525540376169356,0.50
2022-06-19T00:00:00+00:00,55238165.958883546249202706000000000000000000,19353311.111266564607015990000000000000000000,0.7405425945236934,0.25945740547630664,0.50
2022-06-18T00:00:00+00:00,54228454.745485508771829406000000000000000000,21588419.938804002057959590000000000000000000,0.715255739191298,0.2847442608087019,0.50
2022-06-17T00:00:00+00:00,67743279.610360122077290906000000000000000000,16682567.703939212133319190000000000000000000,0.8023997598527666,0.19760024014723343,0.50
2022-06-16T00:00:00+00:00,67408879.405720282869912306000000000000000000,17986711.200165903045056090000000000000000000,0.7893718976290316,0.2106281023709684,0.50
2022-06-15T00:00:00+00:00,66715739.006428788565435506000000000000000000,19230897.721232342891307990000000000000000000,0.7762460701962168,0.2237539298037832,0.50
2022-06-14T00:00:00+00:00,66342760.733045990518856606000000000000000000,22698506.420257475436959590000000000000000000,0.7450788028299601,0.25492119717003997,0.50
2022-06-13T00:00:00+00:00,67923748.860186486831523306000000000000000000,32397000.834915633107053690000000000000000000,0.6770658021059692,0.3229341978940308,0.50
2022-06-12T00:00:00+00:00,66967211.854070583715092406000000000000000000,42504601.461496186483991590000000000000000000,0.6117301780781585,0.3882698219218415,0.50
2022-06-11T00:00:00+00:00,68968240.957477518664467106000000000000000000,44067266.354203671511809690000000000000000000,0.610146692820215,0.38985330717978495,0.50
2022-06-10T00:00:00+00:00,69292335.135426920332251706000000000000000000,50202946.219016965537281890000000000000000000,0.5798750741453442,0.4201249258546558,0.50
2022-06-09T00:00:00+00:00,66155396.401815364203095806000000000000000000,52004379.829688939817319490000000000000000000,0.5598808538042637,0.4401191461957364,0.50
2022-06-08T00:00:00+00:00,67881245.320905598974095806000000000000000000,50520983.856240817911319490000000000000000000,0.5733105347142214,0.4266894652857786,0.50
2022-06-07T00:00:00+00:00,67882635.068745778985021506000000000000000000,50408193.076483028464400590000000000000000000,0.5738622016020081,0.426137798397992,0.50
2022-06-06T00:00:00+00:00,67764918.255898668218021506000000000000000000,56519775.256699515007326290000000000000000000,0.5452394525881793,0.45476054741182076,0.50
2022-06-05T00:00:00+00:00,67776928.049334208783021506000000000000000000,56116287.996946105069326290000000000000000000,0.5470592354630308,0.4529407645369692,0.50
2022-06-04T00:00:00+00:00,67054390.072906713814699606000000000000000000,57366320.416526995441592690000000000000000000,0.5389327050869175,0.46106729491308257,0.50
2022-06-03T00:00:00+00:00,66575643.296282342620699606000000000000000000,57812575.887174860355256290000000000000000000,0.5352246678448827,0.46477533215511735,0.50
2022-06-02T00:00:00+00:00,66063970.590319505730699606000000000000000000,57823319.002411079699256290000000000000000000,0.5332586644481403,0.4667413355518597,0.50
2022-06-01T00:00:00+00:00,65756571.440417970986556663000000000000000000,56768228.972145464596205714000000000000000000,0.5366796862268174,0.4633203137731826,0.50
2022-05-31T00:00:00+00:00,65745675.975926483101820563000000000000000000,57788593.001777900294130114000000000000000000,0.5322059742612177,0.4677940257387823,0.50
2022-05-30T00:00:00+00:00,65617956.566757653050820663000000000000000000,57913463.680848849056130114000000000000000000,0.5311843451263893,0.46881565487361065,0.50
2022-05-29T00:00:00+00:00,64590847.269579783909820663000000000000000000,53711626.306848669816635814000000000000000000,0.5459805303889216,0.4540194696110785,0.50
2022-05-28T00:00:00+00:00,64138361.846106486308731763000000000000000000,53821811.876546012227100014000000000000000000,0.5437289537815395,0.45627104621846054,0.50
2022-05-27T00:00:00+00:00,64823511.419944495803595163000000000000000000,53303513.894219918559648720000000000000000000,0.5487610582552409,0.4512389417447591,0.50
2022-05-26T00:00:00+00:00,62054517.532713816721259263000000000000000000,52537428.348884189511719120000000000000000000,0.5415259951762367,0.4584740048237633,0.50
2022-05-25T00:00:00+00:00,60047130.744681007504009163000000000000000000,38740033.054841565858946420000000000000000000,0.607843452885639,0.39215654711436093,0.50
2022-05-24T00:00:00+00:00,55913973.390228981650633663000000000000000000,29732261.192947692965446320000000000000000000,0.6528480050798644,0.3471519949201356,0.50
2022-05-23T00:00:00+00:00,55279308.245191835105424163000000000000000000,24532102.685789771024940020000000000000000000,0.6926241197890317,0.30737588021096834,0.50
2022-05-22T00:00:00+00:00,55439342.575797462054438563000000000000000000,24280848.404759713000129920000000000000000000,0.6954241064138754,0.30457589358612464,0.50
2022-05-21T00:00:00+00:00,53600137.436883937677971663000000000000000000,28446686.924079141601823820000000000000000000,0.6532871668630511,0.34671283313694884,0.50
2022-05-20T00:00:00+00:00,51470381.793951104655854063000000000000000000,20018421.713272854625487420000000000000000000,0.719978224124985,0.28002177587501503,0.50
2022-05-19T00:00:00+00:00,48152478.063573446374371363000000000000000000,17452554.129949387551854720000000000000000000,0.7339753743513524,0.26602462564864765,0.50
2022-05-18T00:00:00+00:00,40742561.188478351853056463000000000000000000,17071259.676734756984028020000000000000000000,0.7047200925098063,0.29527990749019367,0.50
2022-05-17T00:00:00+00:00,39150462.910644715203243163000000000000000000,13658834.877122544955548220000000000000000000,0.7413554913754888,0.2586445086245111,0.50
2022-05-16T00:00:00+00:00,39250515.862873259091972263000000000000000000,13561999.751388384770468820000000000000000000,0.7432048143579424,0.2567951856420576,0.50
2022-05-15T00:00:00+00:00,39299442.287994954329254663000000000000000000,14887953.742289104816785220000000000000000000,0.7252506148483574,0.2747493851516426,0.50
2022-05-14T00:00:00+00:00,36626074.085224950004317163000000000000000000,12026584.938398788415232120000000000000000000,0.752807242610128,0.24719275738987198,0.50
2022-05-13T00:00:00+00:00,48565240.341196479726422763000000000000000000,12979526.755580234576643120000000000000000000,0.7891042997177902,0.21089570028220989,0.50
2022-05-12T00:00:00+00:00,93671570.147910850679318563000000000000000000,23240368.723028820068309320000000000000000000,0.801214752338646,0.19878524766135397,0.50
2022-05-11T00:00:00+00:00,126974989.040984491118602963000000000000000000,43851622.989407930789708720000000000000000000,0.7432974729861989,0.2567025270138011,0.50
2022-05-10T00:00:00+00:00,122816517.635849716906797763000000000000000000,60811669.625112805400482120000000000000000000,0.6688325984578254,0.3311674015421746,0.50
2022-05-09T00:00:00+00:00,126588838.585778461388357863000000000000000000,58757353.712906156056667320000000000000000000,0.6829859141739534,0.3170140858260467,0.50
2022-05-08T00:00:00+00:00,125055141.817995920588720563000000000000000000,66324613.012635057750663320000000000000000000,0.6534397639325454,0.3465602360674546,0.50
2022-05-07T00:00:00+00:00,122273388.594782507872224763000000000000000000,69092736.247219129403536420000000000000000000,0.6389500163403297,0.36104998365967034,0.50
2022-05-06T00:00:00+00:00,123921008.845277072586350863000000000000000000,65848075.379729599249899220000000000000000000,0.6530094685936598,0.34699053140634023,0.50
2022-05-05T00:00:00+00:00,112938072.830785528356934163000000000000000000,56932222.211161980235572520000000000000000000,0.6648488648524262,0.3351511351475738,0.50
2022-05-04T00:00:00+00:00,108789266.555445420459934163000000000000000000,55983394.091955017542236620000000000000000000,0.6602385743363413,0.3397614256636588,0.50
2022-05-03T00:00:00+00:00,112072418.147337206705211463000000000000000000,56495800.618188298223466020000000000000000000,0.6648490383779124,0.3351509616220876,0.50
2022-05-02T00:00:00+00:00,112368708.166921916436237563000000000000000000,56052553.443179366081223520000000000000000000,0.6671883768871048,0.3328116231128953,0.50
2022-05-01T00:00:00+00:00,114507365.117228075454795163000000000000000000,53942600.753952478957181520000000000000000000,0.6797707825289544,0.32022921747104555,0.50
2022-04-30T00:00:00+00:00,116293595.953423423762002063000000000000000000,52674631.644462240144373620000000000000000000,0.6882571806942398,0.31174281930576025,0.50
2022-04-29T00:00:00+00:00,99127082.720260343988713763000000000000000000,70343188.606409994221955020000000000000000000,0.5849231369269676,0.41507686307303243,0.50
2022-04-28T00:00:00+00:00,99102730.767707342865304263000000000000000000,70622104.251838494883419720000000000000000000,0.5839023543978964,0.41609764560210366,0.50
2022-04-27T00:00:00+00:00,100460724.811850496717719663000000000000000000,69297944.550869450810264920000000000000000000,0.5917855340701221,0.4082144659298779,0.50
2022-04-26T00:00:00+00:00,99855745.522193871858645063000000000000000000,69932039.210303621247407420000000000000000000,0.58812090445445,0.4118790955455501,0.50
2022-04-25T00:00:00+00:00,104171785.438426790892373863000000000000000000,59764112.591353803398749520000000000000000000,0.6354421861861088,0.3645578138138912,0.50
2022-04-24T00:00:00+00:00,104151814.836178905426874763000000000000000000,61384787.339143025933622920000000000000000000,0.6291769522118763,0.3708230477881237,0.50
2022-04-23T00:00:00+00:00,104027267.065687362233577863000000000000000000,57576986.359205826787925720000000000000000000,0.6437161452191283,0.35628385478087166,0.50
2022-04-22T00:00:00+00:00,104629244.150823336744640563000000000000000000,58899026.765086665523554820000000000000000000,0.6398235825817916,0.3601764174182084,0.50
2022-04-21T00:00:00+00:00,107936886.033766758063849463000000000000000000,59837410.894384640813937220000000000000000000,0.6433457806709824,0.35665421932901764,0.50
2022-04-20T00:00:00+00:00,109921653.539743723947849463000000000000000000,80162765.358617671135950920000000000000000000,0.5782780838997599,0.4217219161002402,0.50
2022-04-19T00:00:00+00:00,109891679.918737707828519963000000000000000000,80202885.437328480299562220000000000000000000,0.578089540397431,0.421910459602569,0.50
2022-04-18T00:00:00+00:00,102259810.512415247103092663000000000000000000,63044169.488351764734684820000000000000000000,0.6186167478359611,0.3813832521640389,0.50
2022-04-17T00:00:00+00:00,103785248.053510721537290263000000000000000000,61440408.685148605719210520000000000000000000,0.6281424453205224,0.37185755467947756,0.50
2022-04-16T00:00:00+00:00,104070262.440370076410454363000000000000000000,62836250.624213096205807120000000000000000000,0.6235242743349441,0.376475725665056,0.50
2022-04-15T00:00:00+00:00,104319479.519055166631099763000000000000000000,62593672.373473207523686620000000000000000000,0.6249925685078677,0.3750074314921323,0.50
2022-04-14T00:00:00+00:00,104872884.698409037405674863000000000000000000,62077795.557945409218738020000000000000000000,0.628166860640374,0.37183313935962603,0.50
2022-04-13T00:00:00+00:00,105660517.949155813770740063000000000000000000,61992609.484504095173854620000000000000000000,0.6302329074712043,0.3697670925287957,0.50
2022-04-12T00:00:00+00:00,105401039.168003721267846263000000000000000000,93679944.386439597502854020000000000000000000,0.5294380070167745,0.47056199298322554,0.50
2022-04-11T00:00:00+00:00,104354552.769975303649846263000000000000000000,94734909.910921214722695120000000000000000000,0.5241590959398805,0.4758409040601195,0.50
2022-04-10T00:00:00+00:00,100137947.798268548257470263000000000000000000,77331015.611382748278861820000000000000000000,0.5642561148403189,0.43574388515968115,0.50
2022-04-09T00:00:00+00:00,99716746.622608838976780763000000000000000000,75860248.650526460080447720000000000000000000,0.5679374252161286,0.43206257478387144,0.50
2022-04-08T00:00:00+00:00,99332714.029379034172801763000000000000000000,76582970.163398329683750020000000000000000000,0.5646609310885844,0.4353390689114156,0.50
2022-04-07T00:00:00+00:00,104975472.053223464290130698000000000000000000,70350092.451460097215018142000000000000000000,0.598745952136485,0.4012540478635151,0.50
2022-04-06T00:00:00+00:00,103257007.684906154593852298000000000000000000,71847516.100436999473401442000000000000000000,0.5896878358864485,0.4103121641135515,0.50
2022-04-05T00:00:00+00:00,103107668.070320466499017798000000000000000000,74416769.228074087306948688000000000000000000,0.5808083080810471,0.41919169191895295,0.50
2022-04-04T00:00:00+00:00,102815435.166700786691017798000000000000000000,55145549.481879599766925188000000000000000000,0.6508913286115351,0.3491086713884649,0.50
2022-04-03T00:00:00+00:00,103647354.703292588794232616000000000000000000,59799727.111579690332917355000000000000000000,0.6341340178877489,0.365865982112251,0.50
2022-04-02T00:00:00+00:00,101640199.726019872245787816000000000000000000,61626988.796358388205604255000000000000000000,0.6225390456337069,0.37746095436629307,0.50
2022-04-01T00:00:00+00:00,100056588.727052918604572716000000000000000000,63599717.401356109703653555000000000000000000,0.6113824214543001,0.38861757854569995,0.50
2022-03-31T00:00:00+00:00,100063747.594685832105572716000000000000000000,64600981.080922757775909055000000000000000000,0.6076817324480738,0.3923182675519263,0.50
2022-03-30T00:00:00+00:00,101167243.316269535099428016000000000000000000,64189053.882873806640608955000000000000000000,0.6118136716283077,0.3881863283716923,0.50
2022-03-29T00:00:00+00:00,105184908.688536243147057716000000000000000000,77701408.971501811719855855000000000000000000,0.5751382062602483,0.4248617937397518,0.50
2022-03-28T00:00:00+00:00,104630620.229437698812057716000000000000000000,72807253.974251305059208855000000000000000000,0.5896746717632981,0.41032532823670187,0.50
2022-03-27T00:00:00+00:00,108293706.445846546142440116000000000000000000,70176736.259260794018581645000000000000000000,0.6067879073107015,0.39321209268929846,0.50
2022-03-26T00:00:00+00:00,109297171.045625001676440116000000000000000000,69191868.921843766877895993000000000000000000,0.6123466800288992,0.3876533199711008,0.50
2022-03-25T00:00:00+00:00,109420682.544971135430440116000000000000000000,68834900.903763743823066193000000000000000000,0.6138415438551454,0.3861584561448545,0.50
2022-03-24T00:00:00+00:00,106428356.177814901974440116000000000000000000,71757154.169179895370439193000000000000000000,0.5972896223186639,0.4027103776813361,0.50
2022-03-23T00:00:00+00:00,107639132.018928452977440116000000000000000000,70855774.668883712126906093000000000000000000,0.6030375544955433,0.39696244550445664,0.50
2022-03-22T00:00:00+00:00,110546429.332526472011141616000000000000000000,72789457.246118931918198993000000000000000000,0.6029721261642111,0.3970278738357889,0.50
2022-03-21T00:00:00+00:00,111355318.967109374175144316000000000000000000,73562815.251137457634333493000000000000000000,0.6021871215490632,0.3978128784509369,0.50
2022-03-20T00:00:00+00:00,111264408.876066541296784516000000000000000000,75837640.486092531913088956000000000000000000,0.5946723152171389,0.40532768478286113,0.50
2022-03-19T00:00:00+00:00,111998426.278293200657938616000000000000000000,74759363.061582033536217153000000000000000000,0.5996988220634291,0.400301177936571,0.50
2022-03-18T00:00:00+00:00,112008844.307284689931849716000000000000000000,74227636.367161119110559853000000000000000000,0.6014334243304558,0.39856657566954423,0.50
2022-03-17T00:00:00+00:00,113562516.125749998337840316000000000000000000,73152375.358252949661230982000000000000000000,0.6082134918278846,0.39178650817211536,0.50
2022-03-16T00:00:00+00:00,113575395.684674582161391016000000000000000000,73168973.851082306338526282000000000000000000,0.6081864527804557,0.39181354721954426,0.50
2022-03-15T00:00:00+00:00,116537878.674362828731391016000000000000000000,71650807.515613973344117182000000000000000000,0.6192608122930283,0.38073918770697174,0.50
2022-03-14T00:00:00+00:00,116473237.917987794953422416000000000000000000,72674964.993926760283216371000000000000000000,0.6157776607173415,0.3842223392826585,0.50
2022-03-13T00:00:00+00:00,117420844.736905546430339616000000000000000000,72046342.806391954116376171000000000000000000,0.619742374705764,0.38025762529423596,0.50
2022-03-12T00:00:00+00:00,115306232.459372844669339616000000000000000000,74137581.196998494084408967000000000000000000,0.6086566261198938,0.3913433738801062,0.50
2022-03-11T00:00:00+00:00,118375705.694909892463162616000000000000000000,81107085.203801263919577091000000000000000000,0.5934131218116756,0.4065868781883244,0.50
2022-03-10T00:00:00+00:00,122355501.964274016252354616000000000000000000,79422732.604308032610230391000000000000000000,0.6063860268471465,0.3936139731528535,0.50
2022-03-09T00:00:00+00:00,123341357.997965920430069216000000000000000000,81076131.504821768707248132000000000000000000,0.6033796731286238,0.3966203268713762,0.50
2022-03-08T00:00:00+00:00,123450253.416438990617943016000000000000000000,80331224.600056516649545032000000000000000000,0.6057972226820637,0.39420277731793635,0.50
2022-03-07T00:00:00+00:00,125551828.217353333970466716000000000000000000,78245146.953291236672496758000000000000000000,0.6160632566416919,0.383936743358308,0.50
2022-03-06T00:00:00+00:00,130266613.273440176989466716000000000000000000,81118576.230686526348635358000000000000000000,0.6162523191857634,0.3837476808142366,0.50
2022-03-05T00:00:00+00:00,130474686.021730053495330616000000000000000000,80154912.238382766965396458000000000000000000,0.6194508611301767,0.3805491388698233,0.50
2022-03-04T00:00:00+00:00,141638630.574808026382830016000000000000000000,89171699.505744165669939558000000000000000000,0.613658108479705,0.38634189152029497,0.50
2022-03-03T00:00:00+00:00,142178496.767808453995870316000000000000000000,89174747.666712044514612658000000000000000000,0.6145515577934719,0.38544844220652813,0.50
2022-03-02T00:00:00+00:00,143620396.966089548075655316000000000000000000,87721147.619810797367059058000000000000000000,0.6208154148152205,0.3791845851847795,0.50
2022-03-01T00:00:00+00:00,138339765.825233947664535616000000000000000000,88534817.270174773062235058000000000000000000,0.6097631737225374,0.39023682627746265,0.50
2022-02-28T00:00:00+00:00,139202586.479109889556906316000000000000000000,85959565.320320164443285758000000000000000000,0.6182326175453714,0.38176738245462866,0.50
2022-02-27T00:00:00+00:00,139430623.940415267722964316000000000000000000,85857883.637280124659249958000000000000000000,0.6188980762470973,0.38110192375290275,0.50
2022-02-26T00:00:00+00:00,139445236.658137446214801616000000000000000000,86253422.086730484656319258000000000000000000,0.6178381273225366,0.38216187267746343,0.50
2022-02-25T00:00:00+00:00,142142378.225609877601801616000000000000000000,83460731.981712165655532958000000000000000000,0.6300550470912638,0.36994495290873614,0.50
2022-02-24T00:00:00+00:00,144176484.720326732168476516000000000000000000,84922466.458106420367469758000000000000000000,0.629319706522948,0.37068029347705206,0.50
2022-02-23T00:00:00+00:00,146772996.547342470523107316000000000000000000,86466802.420848940381872458000000000000000000,0.6292793819778543,0.3707206180221457,0.50
2022-02-22T00:00:00+00:00,142330280.539919420245498916000000000000000000,90693662.286430884165983358000000000000000000,0.6107968083176075,0.3892031916823925,0.50
2022-02-21T00:00:00+00:00,141185045.457329015066066216000000000000000000,91781109.047914538014298558000000000000000000,0.6060324331539381,0.39396756684606193,0.50
2022-02-20T00:00:00+00:00,142174509.163260770491066216000000000000000000,84778409.212283612661298558000000000000000000,0.6264493542577022,0.3735506457422978,0.50
2022-02-19T00:00:00+00:00,144945166.907052693400547116000000000000000000,84693693.016013180734830258000000000000000000,0.6311874521394705,0.3688125478605296,0.50
2022-02-18T00:00:00+00:00,139913597.913432369771348279000000000000000000,89706222.038244010181828261000000000000000000,0.6093271823960025,0.39067281760399747,0.50
2022-02-17T00:00:00+00:00,147350043.566615241821559479000000000000000000,102166234.706459307842533661000000000000000000,0.5905428078137372,0.40945719218626275,0.50
