time,lusd,crv,lusd_p,crv_p,ideal
2022-03-04T00:00:00+00:00,19961284.776155491159645089000000000000000000,102665522.481054085632747255000000000000000000,0.16278075913928608,0.8372192408607139,0.5
2022-03-03T00:00:00+00:00,25619074.018868746644734789000000000000000000,97086596.419294562763225255000000000000000000,0.208784760536224,0.791215239463776,0.5
2022-03-02T00:00:00+00:00,28318977.309794232426418631000000000000000000,94599757.571331614078808655000000000000000000,0.23038780326840647,0.7696121967315935,0.5
2022-03-01T00:00:00+00:00,27528525.544679738862754631000000000000000000,95395142.503690819230110755000000000000000000,0.22394812961363342,0.7760518703863666,0.5
2022-02-28T00:00:00+00:00,19946611.781630703791376331000000000000000000,101923357.733616318962355655000000000000000000,0.16367126258397238,0.8363287374160276,0.5
2022-02-27T00:00:00+00:00,20117696.573891543486591236000000000000000000,101760001.097350270901468755000000000000000000,0.1650646259183357,0.8349353740816643,0.5
2022-02-26T00:00:00+00:00,21314473.243372153924674336000000000000000000,100587456.694907982469493555000000000000000000,0.17484935024542952,0.8251506497545705,0.5
2022-02-25T00:00:00+00:00,17327221.383311347878012236000000000000000000,107493307.898892181381667855000000000000000000,0.13881707987423028,0.8611829201257697,0.5
2022-02-24T00:00:00+00:00,16573342.733796620144031136000000000000000000,108488620.011755326464960555000000000000000000,0.13252105092510297,0.867478949074897,0.5
2022-02-23T00:00:00+00:00,31760624.414321169235073311000000000000000000,93480496.333434454809647455000000000000000000,0.2535958176092123,0.7464041823907877,0.5
2022-02-22T00:00:00+00:00,18972998.753000561170595011000000000000000000,106103727.711041144676719855000000000000000000,0.15169088038497,0.84830911961503,0.5
2022-02-21T00:00:00+00:00,18788214.664344311165658311000000000000000000,106355225.201334759841500338000000000000000000,0.1501334363551967,0.8498665636448033,0.5
2022-02-20T00:00:00+00:00,20913697.440224381101131580000000000000000000,104353714.443125615673378538000000000000000000,0.16695241903536237,0.8330475809646376,0.5
2022-02-19T00:00:00+00:00,22242492.501426610408286380000000000000000000,103073060.486499728534289238000000000000000000,0.1774918752787979,0.8225081247212022,0.5
2022-02-18T00:00:00+00:00,21607306.366022796150286380000000000000000000,93352889.044895119495346438000000000000000000,0.18795467673649,0.81204532326351,0.5
2022-02-17T00:00:00+00:00,19570708.413089539820470980000000000000000000,94745697.953875584526609838000000000000000000,0.17119772248845844,0.8288022775115416,0.5
2022-02-16T00:00:00+00:00,28308298.981926018262603790000000000000000000,86228605.136990165182266238000000000000000000,0.24715439272337378,0.7528456072766262,0.5
2022-02-15T00:00:00+00:00,35096900.680256719070945790000000000000000000,79289413.027226199779440538000000000000000000,0.306827797336044,0.693172202663956,0.5
2022-02-14T00:00:00+00:00,22021928.902249454887002990000000000000000000,94831474.671373842796443238000000000000000000,0.18845774473633176,0.8115422552636683,0.5
2022-02-13T00:00:00+00:00,21472691.928145050556146890000000000000000000,95396647.774260739878712638000000000000000000,0.18373246552793718,0.8162675344720628,0.5
2022-02-12T00:00:00+00:00,22288948.089663192298130309000000000000000000,94518019.845426239621771162000000000000000000,0.19081865135005763,0.8091813486499424,0.5
2022-02-11T00:00:00+00:00,23312838.533898902215059109000000000000000000,93640256.887576004900721862000000000000000000,0.19933494235346425,0.8006650576465357,0.5
2022-02-10T00:00:00+00:00,23142790.421956866732360609000000000000000000,93810576.534659757555872562000000000000000000,0.19788049736560034,0.8021195026343997,0.5
2022-02-09T00:00:00+00:00,25448957.932625362564296209000000000000000000,91547848.045232122249781862000000000000000000,0.21751839907015724,0.7824816009298428,0.5
2022-02-08T00:00:00+00:00,28750162.095080775131557509000000000000000000,88357477.667736577909266862000000000000000000,0.24550201979400826,0.7544979802059917,0.5
2022-02-07T00:00:00+00:00,20544503.714148074122557509000000000000000000,97906609.107469446943908462000000000000000000,0.17344289323045237,0.8265571067695476,0.5
2022-02-06T00:00:00+00:00,23700187.171842489984013109000000000000000000,96760630.523937001686814280000000000000000000,0.19674602601234756,0.8032539739876524,0.5
2022-02-05T00:00:00+00:00,25376631.572843498779081943000000000000000000,95213425.130454914536720992000000000000000000,0.21043718086376345,0.7895628191362365,0.5
2022-02-04T00:00:00+00:00,22401838.967759382079704143000000000000000000,96525968.236845104285535592000000000000000000,0.18836502155647294,0.811634978443527,0.5
2022-02-03T00:00:00+00:00,19892540.535847793695135843000000000000000000,99401332.914237162982496392000000000000000000,0.16675240698065896,0.833247593019341,0.5
2022-02-02T00:00:00+00:00,17404094.397953824789135843000000000000000000,106684695.668207281605812392000000000000000000,0.14025517042010313,0.8597448295798968,0.5
2022-02-01T00:00:00+00:00,20889874.509199240408797143000000000000000000,103271119.256912382114081392000000000000000000,0.168248286966441,0.831751713033559,0.5
2022-01-31T00:00:00+00:00,19880432.631712564763528143000000000000000000,104285163.254496126863633492000000000000000000,0.1601122475982151,0.8398877524017849,0.5
2022-01-30T00:00:00+00:00,24210519.888164557839528143000000000000000000,138915825.684887234028040692000000000000000000,0.14841575591676895,0.8515842440832311,0.5
2022-01-29T00:00:00+00:00,23780361.269444718189970443000000000000000000,139384556.520680017559876392000000000000000000,0.145744327834203,0.854255672165797,0.5
2022-01-28T00:00:00+00:00,24812242.567985141533222243000000000000000000,138319723.603144305095841992000000000000000000,0.1520992062460431,0.8479007937539569,0.5
2022-01-27T00:00:00+00:00,16358979.310913302388968943000000000000000000,125413449.708616325381456392000000000000000000,0.115389003518165,0.8846109964818349,0.5
2022-01-26T00:00:00+00:00,21611062.185574623768335143000000000000000000,118532929.467525579000513292000000000000000000,0.1542061270744214,0.8457938729255786,0.5
2022-01-25T00:00:00+00:00,17274398.433444438686647343000000000000000000,121755100.385518783559850992000000000000000000,0.1242498791996527,0.8757501208003473,0.5
2022-01-24T00:00:00+00:00,18861206.185312706062092443000000000000000000,120520260.110228903737508892000000000000000000,0.13532076169524426,0.8646792383047558,0.5
2022-01-23T00:00:00+00:00,20659634.103364743259652443000000000000000000,126062717.450885518150446892000000000000000000,0.1408076812054494,0.8591923187945506,0.5
2022-01-22T00:00:00+00:00,19662012.713637780992957243000000000000000000,135381768.914562347470292692000000000000000000,0.12681587424633325,0.8731841257536668,0.5
2022-01-21T00:00:00+00:00,16275979.458422098572392491000000000000000000,142372889.234240710306490193000000000000000000,0.1025912103410721,0.8974087896589279,0.5
2022-01-20T00:00:00+00:00,78985629.357674919773606891000000000000000000,78704090.298708178721329793000000000000000000,0.5008926994720398,0.4991073005279601,0.5
2022-01-19T00:00:00+00:00,76474448.849357284521279891000000000000000000,87698777.457033365798575593000000000000000000,0.46581559350387464,0.5341844064961254,0.5
2022-01-18T00:00:00+00:00,71645887.011835952718694191000000000000000000,95776209.436424930561750093000000000000000000,0.4279356699727922,0.5720643300272078,0.5
2022-01-17T00:00:00+00:00,80196586.470684528407694191000000000000000000,92170336.576085398671750093000000000000000000,0.4652666825695092,0.5347333174304908,0.5
2022-01-16T00:00:00+00:00,86581359.851420100732881591000000000000000000,91601766.485228638708053293000000000000000000,0.4859122276698544,0.5140877723301456,0.5
2022-01-15T00:00:00+00:00,97601247.243449616449331491000000000000000000,89239899.534302587404093293000000000000000000,0.5223755523163558,0.47762444768364415,0.5
2022-01-14T00:00:00+00:00,80861895.964048315628331491000000000000000000,108697738.331826671673599300000000000000000000,0.42657761112703285,0.5734223888729671,0.5
2022-01-13T00:00:00+00:00,77036852.662607218859331491000000000000000000,112388218.769958337174599300000000000000000000,0.40668773188258756,0.5933122681174124,0.5
2022-01-12T00:00:00+00:00,86481810.411750979427183391000000000000000000,108634635.195847208542748600000000000000000000,0.44323178470397073,0.5567682152960293,0.5
2022-01-11T00:00:00+00:00,88870842.917842017012882991000000000000000000,105021013.855241128592276900000000000000000000,0.4583526322193611,0.5416473677806389,0.5
2022-01-10T00:00:00+00:00,77319747.063019132447882991000000000000000000,115867210.860844833000995000000000000000000000,0.4002327480796673,0.5997672519203328,0.5
2022-01-09T00:00:00+00:00,94404516.299173470251882991000000000000000000,98827439.015378836774995000000000000000000000,0.48855540557718435,0.5114445944228156,0.5
2022-01-08T00:00:00+00:00,92269957.626695319424277091000000000000000000,93929940.208186376779466900000000000000000000,0.49554247182519107,0.5044575281748089,0.5
2022-01-07T00:00:00+00:00,95453822.300218704411130091000000000000000000,88230140.572688447636121200000000000000000000,0.5196633435345915,0.48033665646540846,0.5
2022-01-06T00:00:00+00:00,93639511.479897392731730791000000000000000000,88657847.364447446294082700000000000000000000,0.5136635663484943,0.48633643365150575,0.5
2022-01-05T00:00:00+00:00,90654751.617451556455012691000000000000000000,92306254.561330941696994500000000000000000000,0.4954867351837101,0.5045132648162899,0.5
2022-01-04T00:00:00+00:00,92330837.599088019970940291000000000000000000,85764920.256536968598064300000000000000000000,0.5184336713619921,0.48156632863800786,0.5
2022-01-03T00:00:00+00:00,80791506.379220790801940291000000000000000000,78078029.489716163077001100000000000000000000,0.5085399534739724,0.4914600465260276,0.5
2022-01-02T00:00:00+00:00,79995078.451291686254132591000000000000000000,65429531.652380421315116100000000000000000000,0.5500793737336741,0.4499206262663259,0.5
2022-01-01T00:00:00+00:00,61394182.246726843435526491000000000000000000,66727210.105624627415342100000000000000000000,0.47918759794527044,0.5208124020547296,0.5
2021-12-31T00:00:00+00:00,74760205.646194400094948491000000000000000000,43886374.527219345853509400000000000000000000,0.6301083902875662,0.36989160971243384,0.5
2021-12-30T00:00:00+00:00,74438364.874990907680901591000000000000000000,40489311.418280782804621300000000000000000000,0.6476974674493512,0.35230253255064886,0.5
2021-12-29T00:00:00+00:00,75844929.843014386874463591000000000000000000,39039952.927441743209304600000000000000000000,0.6601819840348805,0.3398180159651195,0.5
2021-12-28T00:00:00+00:00,67159002.170031670265049491000000000000000000,47837688.524364128468919400000000000000000000,0.5840081289687458,0.41599187103125423,0.5
2021-12-27T00:00:00+00:00,65416160.686543866669026791000000000000000000,53453751.513369657168644600000000000000000000,0.5503172289429138,0.44968277105708626,0.5
2021-12-26T00:00:00+00:00,65370625.875605232628957091000000000000000000,55186420.579189375695402100000000000000000000,0.5422381171233929,0.45776188287660713,0.5
2021-12-25T00:00:00+00:00,81605450.134030514425439091000000000000000000,41456017.331243010391347300000000000000000000,0.6631275558050581,0.3368724441949419,0.5
2021-12-24T00:00:00+00:00,85159597.716775393588889691000000000000000000,37989786.591624132938499200000000000000000000,0.6915146039505372,0.30848539604946285,0.5
2021-12-23T00:00:00+00:00,86432901.815311448923244991000000000000000000,36839889.847636137895583500000000000000000000,0.7011514921446433,0.29884850785535666,0.5
2021-12-22T00:00:00+00:00,59182021.383410112212402791000000000000000000,59618311.444901749042186400000000000000000000,0.49816376751182107,0.501836232488179,0.5
2021-12-21T00:00:00+00:00,43471895.954164353719285491000000000000000000,75048515.364682647159914700000000000000000000,0.36678826432026984,0.6332117356797302,0.5
2021-12-20T00:00:00+00:00,44140311.798317555111249391000000000000000000,71051489.301645738462364900000000000000000000,0.3831897008018188,0.6168102991981812,0.5
2021-12-19T00:00:00+00:00,41041738.349466394772702891000000000000000000,74021121.153721890322257100000000000000000000,0.3566897131417907,0.6433102868582093,0.5
2021-12-18T00:00:00+00:00,39853159.316605825186358091000000000000000000,74597455.056947071793326700000000000000000000,0.34821271632959483,0.6517872836704052,0.5
2021-12-17T00:00:00+00:00,28646982.310058343913160691000000000000000000,82842842.091923701515266188000000000000000000,0.2569470573993393,0.7430529426006607,0.5
2021-12-16T00:00:00+00:00,28415748.657989068751247591000000000000000000,75458410.116821084501856963000000000000000000,0.2735593625320409,0.7264406374679591,0.5
2021-12-15T00:00:00+00:00,39338368.215743966281200391000000000000000000,60185763.279931449796921447000000000000000000,0.3952646220022862,0.6047353779977138,0.5
2021-12-14T00:00:00+00:00,41768993.068949577319454691000000000000000000,55777463.580628436537263347000000000000000000,0.4281959027891586,0.5718040972108415,0.5
2021-12-13T00:00:00+00:00,40952703.455487068321647991000000000000000000,56979700.549297429093531347000000000000000000,0.4181731661921249,0.581826833807875,0.5
2021-12-12T00:00:00+00:00,43537915.611466289497779291000000000000000000,54581229.057118712716724647000000000000000000,0.44372498107809033,0.5562750189219097,0.5
2021-12-11T00:00:00+00:00,39152480.575809502721779291000000000000000000,60197108.678790053360686806000000000000000000,0.39408799643323006,0.6059120035667699,0.5
2021-12-10T00:00:00+00:00,45051668.842047463667258091000000000000000000,53755373.014248535372891306000000000000000000,0.45595605328990796,0.544043946710092,0.5
2021-12-09T00:00:00+00:00,45387445.718829342179315891000000000000000000,54976406.336859135599200706000000000000000000,0.45222901262942156,0.5477709873705784,0.5
2021-12-08T00:00:00+00:00,43243505.450151984989560991000000000000000000,57532937.765799501528670737000000000000000000,0.4291033109541928,0.5708966890458071,0.5
2021-12-07T00:00:00+00:00,38105491.748741076717078791000000000000000000,62875354.341427906146977525000000000000000000,0.3773536588781944,0.6226463411218056,0.5
2021-12-06T00:00:00+00:00,41875934.947140935885022591000000000000000000,59064545.630448455083834725000000000000000000,0.4148576934399711,0.5851423065600289,0.5
2021-12-05T00:00:00+00:00,38805622.951293895215191791000000000000000000,62111595.393188508838526184000000000000000000,0.3845292566312156,0.6154707433687844,0.5
2021-12-04T00:00:00+00:00,50406358.770643282398592091000000000000000000,50612540.217835666992655784000000000000000000,0.4989794907227414,0.5010205092772586,0.5
2021-12-03T00:00:00+00:00,47056571.137543797497080991000000000000000000,53994394.236417537958979584000000000000000000,0.46567166343637195,0.5343283365636281,0.5
2021-12-02T00:00:00+00:00,51188927.988996604105037091000000000000000000,51609771.539977649739879584000000000000000000,0.4979530696744737,0.5020469303255263,0.5
2021-12-01T00:00:00+00:00,48996678.165648516209781991000000000000000000,53651580.248585685101788784000000000000000000,0.4773259568411164,0.5226740431588837,0.5
2021-11-30T00:00:00+00:00,45762047.588001330597849391000000000000000000,56826055.497019663091966784000000000000000000,0.4460755800316879,0.5539244199683121,0.5
2021-11-29T00:00:00+00:00,50364397.171363147755849391000000000000000000,52420012.073880990784452684000000000000000000,0.4900003564859086,0.5099996435140914,0.5
2021-11-28T00:00:00+00:00,52099691.282468759420339991000000000000000000,50715311.258542258899995484000000000000000000,0.5067323833570606,0.49326761664293933,0.5
2021-11-27T00:00:00+00:00,45238048.698292473122339991000000000000000000,57480348.809077108240003384000000000000000000,0.44040843506195515,0.5595915649380448,0.5
2021-11-26T00:00:00+00:00,49419836.158526302650247791000000000000000000,51380605.464302954281165584000000000000000000,0.49027400438822794,0.5097259956117721,0.5
2021-11-25T00:00:00+00:00,48920308.626962357493412791000000000000000000,51868377.938176922017307284000000000000000000,0.4853749988630458,0.5146250011369542,0.5
2021-11-24T00:00:00+00:00,50629647.649048072189812791000000000000000000,50493614.905622217926343684000000000000000000,0.5006726085570682,0.4993273914429318,0.5
2021-11-23T00:00:00+00:00,51022809.902584996252358591000000000000000000,49789659.076732074529109284000000000000000000,0.5061160630145162,0.49388393698548383,0.5
2021-11-22T00:00:00+00:00,44026542.693332302323358591000000000000000000,62974998.199488024428103484000000000000000000,0.41145709048650186,0.5885429095134982,0.5
2021-11-21T00:00:00+00:00,54087369.376287420701358591000000000000000000,63580415.991539795208164584000000000000000000,0.45966165851776125,0.5403383414822387,0.5
2021-11-20T00:00:00+00:00,56903645.028472961706358591000000000000000000,61043206.992479036573212541000000000000000000,0.4824515792788148,0.5175484207211852,0.5
2021-11-19T00:00:00+00:00,56507225.928446440459152591000000000000000000,61754267.185031352050988441000000000000000000,0.4778159351854702,0.5221840648145297,0.5
2021-11-18T00:00:00+00:00,56442597.944902801698832291000000000000000000,57944840.488431363383767241000000000000000000,0.49343353359379544,0.5065664664062045,0.5
2021-11-17T00:00:00+00:00,54158886.362988219733832291000000000000000000,63382814.693193789688783041000000000000000000,0.46076316640254866,0.5392368335974513,0.5
2021-11-16T00:00:00+00:00,59546912.642280843660832291000000000000000000,60320835.457667813163605441000000000000000000,0.4967717637660897,0.5032282362339103,0.5
2021-11-15T00:00:00+00:00,54869758.212563797649059291000000000000000000,62601932.584655038272755797000000000000000000,0.46708920115298835,0.5329107988470116,0.5
2021-11-14T00:00:00+00:00,58104374.201737299709064391000000000000000000,59180143.738802290418691397000000000000000000,0.4954138467891799,0.5045861532108201,0.5
2021-11-13T00:00:00+00:00,62062229.782414919718902591000000000000000000,55261207.089180418200209626000000000000000000,0.5289840754523663,0.47101592454763375,0.5
2021-11-12T00:00:00+00:00,60379734.128610289911893791000000000000000000,58871722.499412235473844326000000000000000000,0.5063228226800699,0.49367717731993016,0.5
2021-11-11T00:00:00+00:00,61407271.506017210506640905000000000000000000,52880790.191691283479713214000000000000000000,0.5373025895603971,0.4626974104396029,0.5
2021-11-10T00:00:00+00:00,60003984.778680040171640905000000000000000000,46134588.689793032181967608000000000000000000,0.5653362657686685,0.4346637342313315,0.5
2021-11-09T00:00:00+00:00,53437461.586426520541654305000000000000000000,52644223.698251481868504908000000000000000000,0.5037388069676981,0.4962611930323018,0.5
2021-11-08T00:00:00+00:00,55533728.832225312550654305000000000000000000,50995790.514591552593735508000000000000000000,0.521298971146486,0.47870102885351395,0.5
2021-11-07T00:00:00+00:00,67649161.833174860374498505000000000000000000,36375803.806423912698983008000000000000000000,0.6503165986860285,0.34968340131397146,0.5
2021-11-06T00:00:00+00:00,60169267.541624433528594005000000000000000000,44813053.390605323406182408000000000000000000,0.5731371435431122,0.4268628564568879,0.5
2021-11-05T00:00:00+00:00,67951861.606485756192791005000000000000000000,37096269.331809980367313508000000000000000000,0.6468640707791368,0.3531359292208633,0.5
2021-11-04T00:00:00+00:00,69479256.629786784072184305000000000000000000,35626034.781216539608135208000000000000000000,0.6610443270462508,0.3389556729537491,0.5
2021-11-03T00:00:00+00:00,68037893.849243548418367805000000000000000000,30242058.967494563135428008000000000000000000,0.692286594562304,0.30771340543769593,0.5
2021-11-02T00:00:00+00:00,68740807.110351956111615405000000000000000000,29587588.829345386433885608000000000000000000,0.6990941574243639,0.30090584257563613,0.5
2021-11-01T00:00:00+00:00,66121953.210464256167108905000000000000000000,32094053.405138703787021008000000000000000000,0.6732299091455819,0.32677009085441805,0.5
2021-10-31T00:00:00+00:00,72021853.881980862656367005000000000000000000,26364187.100451631337543400000000000000000000,0.7320332555595043,0.2679667444404958,0.5
2021-10-30T00:00:00+00:00,83665071.283846794510882905000000000000000000,15554512.180862846749555900000000000000000000,0.843231430351698,0.156768569648302,0.5
2021-10-29T00:00:00+00:00,63187832.203682244200882905000000000000000000,35265618.982382871059555900000000000000000000,0.6418041362944696,0.3581958637055304,0.5
2021-10-28T00:00:00+00:00,59931644.539456816910882905000000000000000000,38437960.817116908461555900000000000000000000,0.609249618540345,0.390750381459655,0.5
2021-10-27T00:00:00+00:00,60668220.895043600882882905000000000000000000,37647225.449117447207869200000000000000000000,0.6170772055763207,0.3829227944236792,0.5
2021-10-26T00:00:00+00:00,62589348.847864799006177405000000000000000000,38442158.561104983346916100000000000000000000,0.6195032663870557,0.3804967336129443,0.5
2021-10-25T00:00:00+00:00,55527564.020676957965018205000000000000000000,45475496.346570023225076400000000000000000000,0.5497612034603587,0.45023879653964133,0.5
2021-10-24T00:00:00+00:00,60706168.303517738535320805000000000000000000,40213344.472321179529333700000000000000000000,0.6015305329342748,0.3984694670657252,0.5
2021-10-23T00:00:00+00:00,58803861.368209207149640180000000000000000000,41423028.121673144326879235000000000000000000,0.5867074361730572,0.4132925638269428,0.5
2021-10-22T00:00:00+00:00,61587720.437183172086956380000000000000000000,39953428.655747371435138935000000000000000000,0.6065296777449115,0.39347032225508854,0.5
2021-10-21T00:00:00+00:00,63579801.388077294449528280000000000000000000,38888612.911624771127324735000000000000000000,0.6204819487312214,0.3795180512687786,0.5
2021-10-20T00:00:00+00:00,62794263.393573332634881680000000000000000000,41830158.854099995411904135000000000000000000,0.6001874327671116,0.3998125672328884,0.5
2021-10-19T00:00:00+00:00,69435551.642858176663828380000000000000000000,43273725.845125630390421835000000000000000000,0.6160588834424997,0.38394111655750024,0.5
2021-10-18T00:00:00+00:00,69483296.918999697726820880000000000000000000,44545374.222280464121385435000000000000000000,0.609349352435325,0.390650647564675,0.5
2021-10-17T00:00:00+00:00,72816411.534818635484056180000000000000000000,41662401.947388199682814835000000000000000000,0.6360688875076113,0.3639311124923887,0.5
2021-10-16T00:00:00+00:00,68345825.237524578200143780000000000000000000,47798976.590364935051910135000000000000000000,0.5884535869181955,0.41154641308180445,0.5
2021-10-15T00:00:00+00:00,64216760.428633264414349880000000000000000000,51910843.624387071968338435000000000000000000,0.5529844600885233,0.4470155399114767,0.5
2021-10-14T00:00:00+00:00,66596071.484138073851796980000000000000000000,49586554.683666904812730235000000000000000000,0.5732016367744346,0.42679836322556536,0.5
2021-10-13T00:00:00+00:00,58518632.640914585001329880000000000000000000,57588362.648134857453870135000000000000000000,0.5040060893422649,0.49599391065773507,0.5
2021-10-12T00:00:00+00:00,60859407.804695511689566980000000000000000000,55279098.770189796261380535000000000000000000,0.5240243705515,0.4759756294485,0.5
2021-10-11T00:00:00+00:00,67291679.489170090051238580000000000000000000,49509476.405844560290432135000000000000000000,0.5761216913782465,0.42387830862175346,0.5
2021-10-10T00:00:00+00:00,66994539.710318189066651280000000000000000000,50033603.832656102588796235000000000000000000,0.5724652009515719,0.427534799048428,0.5
2021-10-09T00:00:00+00:00,67211201.204902307526874880000000000000000000,59497876.095377007688975835000000000000000000,0.5304371449696773,0.4695628550303227,0.5
2021-10-08T00:00:00+00:00,70721500.283698243653021293000000000000000000,56410509.369919759876593575000000000000000000,0.5562839797497499,0.44371602025025014,0.5
2021-10-07T00:00:00+00:00,78884509.737795901238475493000000000000000000,53900656.481251636176374475000000000000000000,0.5940762208910065,0.40592377910899347,0.5
2021-10-06T00:00:00+00:00,79766419.363311016415475493000000000000000000,53491609.836406917720506475000000000000000000,0.5985862153473891,0.40141378465261096,0.5
2021-10-05T00:00:00+00:00,80636056.078179182184367193000000000000000000,55186588.912676746868793375000000000000000000,0.5936863921594804,0.40631360784051956,0.5
2021-10-04T00:00:00+00:00,79667434.863062554211205493000000000000000000,70717584.415326509199687102000000000000000000,0.5297564560974265,0.4702435439025735,0.5
2021-10-03T00:00:00+00:00,82140775.329540284037300193000000000000000000,70604747.497240678001352502000000000000000000,0.5377622453961609,0.4622377546038391,0.5
2021-10-02T00:00:00+00:00,81267894.909643234901762893000000000000000000,72595053.375818753689381997000000000000000000,0.5281836583481221,0.4718163416518779,0.5
2021-10-01T00:00:00+00:00,82349715.988561480244717193000000000000000000,74004356.033787813242411397000000000000000000,0.5266873764361595,0.47331262356384046,0.5
2021-09-30T00:00:00+00:00,82248532.719346229111821243000000000000000000,74817812.847751793803861469000000000000000000,0.523654716880199,0.4763452831198009,0.5
2021-09-29T00:00:00+00:00,98491290.626570627405741943000000000000000000,65977331.039525965605102277000000000000000000,0.5988454796351803,0.40115452036481963,0.5
2021-09-28T00:00:00+00:00,100634502.712148079689309843000000000000000000,69276731.889404994535019377000000000000000000,0.5922769200526322,0.40772307994736784,0.5
2021-09-27T00:00:00+00:00,96503945.844442103449438843000000000000000000,82772596.768170145240844977000000000000000000,0.5382965581446514,0.4617034418553486,0.5
