date_time,frax,ust,usdc,usdt,frax_percent,ust_percent,usdc_percent,usdt_percent,ideal
2022-08-10T00:00:00+00:00,9438.55675721362065386900,1020252.67874700000000000000,8121.022794000000000000000000,7397.22378500000000000000,0.00903030150319874,0.9761226780238618,0.007769756142868067,0.007077264330071467,0.25
2022-08-09T00:00:00+00:00,9511.24808298957238368200,1012785.74040800000000000000,8168.987252000000000000000000,7496.71884000000000000000,0.009163381432326716,0.9757438737380589,0.00787021276837118,0.007222532061243175,0.25
2022-08-08T00:00:00+00:00,9723.73969228394573428200,992088.02025000000000000000,8391.944281000000000000000000,7697.07937900000000000000,0.009552738193080341,0.9746411794075507,0.008244363710283689,0.007561718689085337,0.25
2022-08-07T00:00:00+00:00,9780.71624260356123608200,986918.04712900000000000000,8451.329540000000000000000000,7745.63901500000000000000,0.0096561925717664,0.9743530513765795,0.008343731021479317,0.0076470250301748375,0.25
2022-08-06T00:00:00+00:00,9893.53040298322181958200,977760.24014000000000000000,8550.790537000000000000000000,7831.87520200000000000000,0.009853756343365041,0.9738294396573038,0.008516414572228247,0.007800389427102844,0.25
2022-08-05T00:00:00+00:00,9962.53376302862839348200,969589.55621400000000000000,8639.408913000000000000000000,7942.99874100000000000000,0.010001193399808128,0.9733520508724908,0.008672934160543514,0.007973821567157603,0.25
2022-08-04T00:00:00+00:00,9910.88556895334121598200,975289.60056100000000000000,8580.119055000000000000000000,7861.96272500000000000000,0.009894632962368588,0.9736902482050639,0.008566048738227491,0.007849070094340063,0.25
2022-08-03T00:00:00+00:00,9941.46976632052520998200,971172.24516400000000000000,8650.166770000000000000000000,7899.18788800000000000000,0.009964756709319521,0.9734471233507201,0.008670428959116867,0.007917690980843413,0.25
2022-08-02T00:00:00+00:00,10016.62068996939287708200,966076.66876500000000000000,8673.412574000000000000000000,7973.39420000000000000000,0.010089872191139061,0.9731415830132647,0.008736841200377517,0.008031703595218728,0.25
2022-08-01T00:00:00+00:00,10194.21195985946087538200,951511.84918600000000000000,8853.443017000000000000000000,8126.06467900000000000000,0.010416227933066303,0.9722344739505908,0.00904625887911767,0.008303039237225175,0.25
2022-07-31T00:00:00+00:00,10034.50308596305100278200,958987.97150100000000000000,8882.703167000000000000000000,7990.28556900000000000000,0.010178059905196981,0.972707560970743,0.0090097819672086,0.00810459715685142,0.25
2022-07-30T00:00:00+00:00,10122.26394553640841618200,953197.75821100000000000000,8866.211194000000000000000000,8122.60713100000000000000,0.010325586720776957,0.9723443458316471,0.009044304027335751,0.0082857634202402,0.25
2022-07-29T00:00:00+00:00,10145.44756152076037968200,954327.73894800000000000000,8865.838357000000000000000000,8058.92765400000000000000,0.010337750894491113,0.9724166802029733,0.009033887154777428,0.00821168174775817,0.25
2022-07-28T00:00:00+00:00,10301.12948682452531568200,940899.70608000000000000000,8986.353443000000000000000000,8269.74395700000000000000,0.010636641791873467,0.9715452221479749,0.00927904291569343,0.008539093144458174,0.25
2022-07-27T00:00:00+00:00,10290.55752451145044491800,944130.31052500000000000000,8895.768873000000000000000000,8250.90588500000000000000,0.010591705744692865,0.9717598303014252,0.009156099273648178,0.008492364680233748,0.25
2022-07-26T00:00:00+00:00,10087.41149671775126241800,958026.46497000000000000000,8809.356536000000000000000000,8037.26368300000000000000,0.01024143763192612,0.9726547086849191,0.008943867866419519,0.008159985816735287,0.25
2022-07-25T00:00:00+00:00,10097.15828242922874061800,957946.45512500000000000000,8787.264949000000000000000000,8051.38221800000000000000,0.010252147578066941,0.9726507354963232,0.008922147652324307,0.008174969273285579,0.25
2022-07-24T00:00:00+00:00,10347.49637784011131651800,937977.75726200000000000000,9015.405188000000000000000000,8296.96180100000000000000,0.010715713800692273,0.971355855679248,0.009336219918740335,0.00859221060131944,0.25
2022-07-23T00:00:00+00:00,10434.80191168896191811800,931067.31878800000000000000,9097.658028000000000000000000,8388.55414800000000000000,0.01088105199403046,0.9708849282827424,0.00948672441167155,0.008747295311555563,0.25
2022-07-22T00:00:00+00:00,10378.99263199064795361800,934058.46052800000000000000,9073.679571000000000000000000,8352.48195600000000000000,0.010790503428459736,0.9710924150426056,0.009433436749712957,0.0086836447792217,0.25
2022-07-21T00:00:00+00:00,10561.82129131476831021800,921027.28678800000000000000,9248.508253000000000000000000,8500.17697500000000000000,0.01112546173319337,0.9701786795818101,0.00974206264429854,0.008953796040697988,0.25
2022-07-20T00:00:00+00:00,10479.66273096759219891800,926507.76228500000000000000,9154.851578000000000000000000,8458.78630100000000000000,0.01097805474800801,0.9705706376182208,0.009590238198810058,0.008861069434961125,0.25
2022-07-19T00:00:00+00:00,10850.94542193658309901800,898392.74378700000000000000,9538.605386000000000000000000,8851.28703600000000000000,0.01169744782509791,0.968478030094031,0.010282729705871062,0.009541792374999988,0.25
2022-07-18T00:00:00+00:00,10966.98635887550734851800,890517.97967400000000000000,9649.384367000000000000000000,8964.97880800000000000000,0.011919350455691688,0.9678498303445755,0.010487328987955322,0.009743490211777523,0.25
2022-07-17T00:00:00+00:00,10901.74560107471566661800,894209.68998100000000000000,9634.317533000000000000000000,8880.62468100000000000000,0.011803198634374306,0.9681508794873661,0.010430968370553767,0.009614953507705831,0.25
2022-07-16T00:00:00+00:00,10907.15864723088170911800,896489.12129100000000000000,9535.554563000000000000000000,8873.54559600000000000000,0.011781265135967755,0.968334317950116,0.010299739845969082,0.009584677067947125,0.25
2022-07-15T00:00:00+00:00,11461.66610937205588781800,859765.87034500000000000000,10136.832896000000000000000000,9413.76424200000000000000,0.01286702679055323,0.9651851992343993,0.011379750483007146,0.0105680234920403,0.25
2022-07-14T00:00:00+00:00,10206.29795810029997051800,947358.97074000000000000000,8889.896283000000000000000000,8188.43393800000000000000,0.010471825772435476,0.9720055328846775,0.009121176492472814,0.008401464850414183,0.25
2022-07-13T00:00:00+00:00,10540.50817559364329776500,921814.43438700000000000000,9199.592642000000000000000000,8508.65174700000000000000,0.011094533837706406,0.9702664486398703,0.009683137677945547,0.008955879844477672,0.25
2022-07-12T00:00:00+00:00,10796.99668533145165596500,903139.31267000000000000000,9445.913952000000000000000000,8765.34357900000000000000,0.011582926425905766,0.9688801910268047,0.010133496334225651,0.009403386213063912,0.25
2022-07-11T00:00:00+00:00,11307.94559986763210486500,868207.70462100000000000000,9988.321035000000000000000000,9281.17502100000000000000,0.012581366800185479,0.9659791421981863,0.011113135409920462,0.01032635559170775,0.25
2022-07-10T00:00:00+00:00,11577.75264348320874756500,851593.04732500000000000000,10257.063550000000000000000000,9565.95257100000000000000,0.013111929475064309,0.9644382914213965,0.011616234862691883,0.0108335442408473,0.25
2022-07-09T00:00:00+00:00,11386.26481562093367514800,863449.92948600000000000000,10052.464715000000000000000000,9365.69808300000000000000,0.012732691459900252,0.9655529465760385,0.011241169400173405,0.010473192563887783,0.25
2022-07-08T00:00:00+00:00,11497.43789441075002699300,856045.53519300000000000000,10172.479594000000000000000000,9500.96109800000000000000,0.01295900043759714,0.9648666569933851,0.011465612488690038,0.010708730080327652,0.25
2022-07-07T00:00:00+00:00,11728.49434742490475849300,843396.00412200000000000000,10386.914264000000000000000000,9707.41658700000000000000,0.013400642164579169,0.9636401501746321,0.01186779113523535,0.01109141652555333,0.25
2022-07-06T00:00:00+00:00,11585.19922505776453259300,853176.98806100000000000000,10202.651362000000000000000000,9523.86015600000000000000,0.013098187959577597,0.9645990833061008,0.011535083914351076,0.010767644819970544,0.25
2022-07-05T00:00:00+00:00,12064.64105427832712879300,825338.54628100000000000000,10707.838334000000000000000000,10036.58422300000000000000,0.01405893451802864,0.9617675756092862,0.012477851374944848,0.011695638497740352,0.25
2022-07-04T00:00:00+00:00,12658.66218006616040449300,796296.40342000000000000000,11283.563902000000000000000000,10639.21240000000000000000,0.015235286755376262,0.9583796356839875,0.013580292231851298,0.012804785328784856,0.25
2022-07-03T00:00:00+00:00,12646.80587986841248989300,796447.67079500000000000000,11300.621018000000000000000000,10621.12940200000000000000,0.015218482464632617,0.9584020682475529,0.013598556381390525,0.012780892906423952,0.25
2022-07-02T00:00:00+00:00,11946.34266825671304649300,831377.83351300000000000000,10583.661524000000000000000000,9927.53155900000000000000,0.013829420620310576,0.9624262482110436,0.012251942789763616,0.01149238837888225,0.25
2022-07-01T00:00:00+00:00,12548.40975071446398576500,800663.87498300000000000000,11224.515137000000000000000000,10509.66522900000000000000,0.015028999193637949,0.9589403733655903,0.013443395003366472,0.012587232437405279,0.25
2022-06-30T00:00:00+00:00,11092.12643114715179206500,881743.77075100000000000000,9762.352231000000000000000000,9053.08669700000000000000,0.01216707088751196,0.967194074999377,0.01070842749230666,0.009930426620804286,0.25
2022-06-29T00:00:00+00:00,13566.99619762622970721300,758152.70604300000000000000,12211.559767000000000000000000,11511.99520800000000000000,0.017055894401715357,0.9531197846806091,0.015351892993279506,0.014472427924396077,0.25
2022-06-28T00:00:00+00:00,10717.17399271231729939400,906261.37702400000000000000,9387.170477000000000000000000,8710.65224900000000000000,0.011461281980439775,0.9691843388114083,0.010038934509089515,0.009315444699062356,0.25
2022-06-27T00:00:00+00:00,8225.67429962169676495300,1165294.15418000000000000000,6879.996487000000000000000000,6208.45973600000000000000,0.006932089052187218,0.982037770343089,0.005798035101974878,0.005232105502748883,0.25
2022-06-26T00:00:00+00:00,7123.78706051622783372600,1358566.68108600000000000000,5815.123238000000000000000000,5106.72900600000000000000,0.0051748680111299294,0.9868912699405472,0.004224227222047796,0.0037096348262750747,0.25
2022-06-25T00:00:00+00:00,6308.91634213435354602600,1565718.57598800000000000000,4974.608105000000000000000000,4288.47335400000000000000,0.0039897261431317745,0.9901523489362108,0.0031459164984963513,0.002712008422161043,0.25
2022-06-24T00:00:00+00:00,6157.22467094871979712600,1608952.27240100000000000000,4850.119253000000000000000000,4136.79680100000000000000,0.0037911694288504205,0.9906753437772821,0.0029863493409635856,0.0025471374529039068,0.25
2022-06-23T00:00:00+00:00,5908.37253856529641192100,1689773.73445800000000000000,4577.665523000000000000000000,3901.78418900000000000000,0.0034670260664586205,0.9915572428013492,0.0026861687525925352,0.0022895623795997047,0.25
2022-06-22T00:00:00+00:00,5792.72446316526685852100,1730932.24660700000000000000,4472.331836000000000000000000,3776.34595300000000000000,0.003319663002906923,0.991953229631092,0.0025629795836309252,0.002164127782370188,0.25
2022-06-21T00:00:00+00:00,5868.92881972613624302100,1706254.56799700000000000000,4538.518077000000000000000000,3838.42464800000000000000,0.003411175425964662,0.9917199256580715,0.0026379057933916504,0.002230993122572178,0.25
2022-06-20T00:00:00+00:00,5819.50792655378201632100,1722059.26482800000000000000,4496.720999000000000000000000,3797.19273600000000000000,0.0033519176818295124,0.9918709574390954,0.002590019434122146,0.002187105444953011,0.25
2022-06-19T00:00:00+00:00,5835.67019646030036432100,1718585.41637500000000000000,4501.445146000000000000000000,3803.83522700000000000000,0.003367912157273332,0.9918389014911818,0.002597897297504613,0.0021952890540401903,0.25
2022-06-18T00:00:00+00:00,5312.38540995713101042100,1927795.80190900000000000000,3993.151353000000000000000000,3292.29350800000000000000,0.002737787489020396,0.9935075903868,0.0020579078836255762,0.0016967142405539828,0.25
2022-06-17T00:00:00+00:00,5530.12350647455177682100,1829876.64736400000000000000,4218.192499000000000000000000,3524.89429100000000000000,0.003000365642267408,0.9927986266329303,0.0022885781541139506,0.0019124295706883963,0.25
2022-06-16T00:00:00+00:00,5439.96386939481263122100,1870350.35893400000000000000,4115.235168000000000000000000,3429.47188600000000000000,0.0028884737888652365,0.9931054906760918,0.00218507865183796,0.001820956883205044,0.25
2022-06-15T00:00:00+00:00,5610.60818874661490792100,1798571.52494400000000000000,4291.083387000000000000000000,3602.56948000000000000000,0.0030962326366781438,0.992547628989868,0.002368048522116613,0.001988089851337213,0.25
2022-06-14T00:00:00+00:00,5775.12752847773976742100,1734687.30841500000000000000,4467.118204000000000000000000,3761.73190200000000000000,0.0033025426354839956,0.9919917381951879,0.0025545493590762975,0.002151169810251782,0.25
2022-06-13T00:00:00+00:00,5838.77138147378383800900,1709152.78256000000000000000,4527.951817000000000000000000,3847.62630200000000000000,0.003388002052988497,0.9917519899062488,0.0026273866622872973,0.00223262137847537,0.25
2022-06-12T00:00:00+00:00,6155.41517776762709895300,1607537.77824300000000000000,4839.433266000000000000000000,4130.18994800000000000000,0.003793403727912686,0.9906788778070755,0.002982402268905426,0.002545316196106336,0.25
2022-06-11T00:00:00+00:00,5923.31081626996185195300,1676661.60610700000000000000,4625.984585000000000000000000,3940.73193000000000000000,0.003502530878456662,0.991431858004471,0.002735404971105364,0.002330206145967007,0.25
2022-06-10T00:00:00+00:00,6218.47426819718774830900,1584129.88886500000000000000,4921.07495200000000000000,4210.70092100000000000000,0.003887809617980567,0.9904029754625557,0.003076671495938427,0.0026325434235252394,0.25
2022-06-09T00:00:00+00:00,6614.40813806123182764600,1478300.73137200000000000000,5293.51055600000000000000,4570.62975500000000000000,0.004425006572778448,0.9889759319843971,0.0035413325749562717,0.003057728867868135,0.25
2022-06-08T00:00:00+00:00,6105.83658266522411549600,1623068.53996300000000000000,4797.29034900000000000000,4068.54252600000000000000,0.0037275254585018456,0.9908600110231969,0.0029286767940188015,0.0024837867242825155,0.25
2022-06-07T00:00:00+00:00,6964.08442690322731254300,1385781.64983900000000000000,5669.71017700000000000000,4985.73504600000000000000,0.004962290561448322,0.9874451226723923,0.004039978204282841,0.003552608561876602,0.25
2022-06-06T00:00:00+00:00,7449.25549433337453604300,1288811.11035200000000000000,6124.61638200000000000000,5451.79200800000000000000,0.005695860248831979,0.9854525700308108,0.0046830128213639355,0.004168556898993292,0.25
2022-06-05T00:00:00+00:00,7394.34983321436286604500,1303126.55185600000000000000,6063.16121600000000000000,5342.58259800000000000000,0.005593615847269328,0.9857782625751841,0.004586609428461858,0.004041512149084682,0.25
2022-06-04T00:00:00+00:00,7762.64867642410408647500,1229853.24983000000000000000,6469.18160600000000000000,5777.25455200000000000000,0.0062108029509572345,0.9839909690215632,0.005175915320095563,0.004622312707383999,0.25
2022-06-03T00:00:00+00:00,7913.14048840179134197500,1211512.21618600000000000000,6555.53764700000000000000,5871.20541900000000000000,0.006423774810360263,0.9834883720548204,0.005321692148255056,0.004766160986564285,0.25
2022-06-02T00:00:00+00:00,8015.81152824235709837500,1193879.37660000000000000000,6660.46879500000000000000,5991.41596100000000000000,0.00659983602710995,0.9829832068713797,0.005483911610920991,0.004933045490589262,0.25
2022-06-01T00:00:00+00:00,7490.01840157956699417500,1284207.13487900000000000000,6139.13946700000000000000,5461.58195600000000000000,0.005746973540705794,0.9853519750203524,0.004710465340393714,0.00419058609854802,0.25
2022-05-31T00:00:00+00:00,8318.28498978708389116200,1143264.41126000000000000000,7033.25789600000000000000,6329.71938400000000000000,0.007140491766094695,0.9813886065569969,0.006037412778820164,0.005433488898088219,0.25
2022-05-30T00:00:00+00:00,8852.12541950773674766200,1076331.47948900000000000000,7519.42574900000000000000,6849.44813500000000000000,0.008050662055920104,0.9788814087991432,0.006838623798345292,0.006229305346591404,0.25
2022-05-29T00:00:00+00:00,8979.36341062425140044000,1062756.76208400000000000000,7636.05597900000000000000,6945.23135500000000000000,0.008265874508301583,0.9783114488763689,0.0070293045925838,0.006393372022745684,0.25
2022-05-28T00:00:00+00:00,8445.16637516085557898400,1127011.38581800000000000000,7142.93378400000000000000,6432.83523300000000000000,0.007349807502600454,0.9808352341481844,0.006216477684872312,0.00559848066434279,0.25
2022-05-27T00:00:00+00:00,10057.98828771695187885800,954645.99236700000000000000,8709.70212900000000000000,8027.62735200000000000000,0.010248181102470713,0.9726979927459833,0.00887439935434916,0.008179426797196781,0.25
2022-05-26T00:00:00+00:00,10831.59505531640415715800,895449.72166200000000000000,9470.28682700000000000000,8776.36870500000000000000,0.011715811073800004,0.9685480034567576,0.010243375118179939,0.009492810351262457,0.25
2022-05-25T00:00:00+00:00,14303.80061890013490730100,729313.34988200000000000000,12878.55516600000000000000,12204.75008900000000000000,0.01860776914049637,0.9487614381141886,0.01675367182309772,0.015877120922217332,0.25
2022-05-24T00:00:00+00:00,12721.45197917995004890100,786929.26058100000000000000,11447.17107900000000000000,10679.35109200000000000000,0.015480414206584095,0.9575943787715421,0.01392977390368401,0.012995433118189788,0.25
2022-05-23T00:00:00+00:00,12800.77388212657453300100,785252.66548000000000000000,11431.97853100000000000000,10726.08853200000000000000,0.015606674353933975,0.957378260764112,0.013937842180276185,0.013077222701677785,0.25
2022-05-22T00:00:00+00:00,12520.99862248094221250500,793424.24043200000000000000,11294.58915600000000000000,10594.11489300000000000000,0.015125012361223985,0.9584340519519147,0.013643544396908298,0.012797391289953079,0.25
2022-05-21T00:00:00+00:00,11813.46580827914914336900,830935.01462500000000000000,10543.57406000000000000000,9801.74081700000000000000,0.013687348782332806,0.9627401090588096,0.012216023469627219,0.01135651868923042,0.25
2022-05-20T00:00:00+00:00,12655.20142166339236566900,789432.35503700000000000000,11384.85821900000000000000,10618.59372800000000000000,0.015356558065288099,0.957943172519603,0.013815049676401445,0.012885219738707474,0.25
2022-05-19T00:00:00+00:00,13310.34950529682330246900,761492.11946300000000000000,12001.53717500000000000000,11333.01043700000000000000,0.016676772570111378,0.9540869595620238,0.015036938427466836,0.014199329440397956,0.25
2022-05-18T00:00:00+00:00,14324.45094579991385006900,726477.96681100000000000000,12933.98835000000000000000,12338.30688300000000000000,0.018698503818113416,0.9483121613239737,0.016883455530756063,0.016105879327156805,0.25
2022-05-17T00:00:00+00:00,14049.02737433706033426900,733876.38523400000000000000,12739.91760900000000000000,12122.88383500000000000000,0.0181796605057768,0.9496474867101147,0.01648565205490723,0.01568720072920131,0.25
2022-05-16T00:00:00+00:00,14605.11009746793842496900,718566.52556200000000000000,13160.36091500000000000000,12563.75906300000000000000,0.019245212519603212,0.9468580107664568,0.017341460691060757,0.016555316022879213,0.25
2022-05-15T00:00:00+00:00,16896.45918448898555029200,661594.13045300000000000000,15440.15830800000000000000,14763.64532400000000000000,0.023841671875713455,0.9335393883967436,0.02178676514818808,0.02083217457935491,0.25
2022-05-14T00:00:00+00:00,18015.85616634930662629200,638197.47735200000000000000,16786.84303000000000000000,16092.57319100000000000000,0.026144312464706443,0.9261416225804138,0.02436078893058976,0.02335327602428998,0.25
2022-05-13T00:00:00+00:00,15650.98630334641752177700,688991.95017700000000000000,14192.95406100000000000000,13609.69515600000000000000,0.021368121549187078,0.9406732235556104,0.019377485970493193,0.018581168924709252,0.25
2022-05-12T00:00:00+00:00,145066.24660396128120040500,2680132.41215400000000000000,141652.21551800000000000000,143407.49075600000000000000,0.04664122062492084,0.8617073238307836,0.04554355262269164,0.046107902921603855,0.25
2022-05-11T00:00:00+00:00,201464.42103575225754455800,2425920.58167600000000000000,196324.70818900000000000000,201309.82580600000000000000,0.06659937848040497,0.8019520377435403,0.06490031082666421,0.06654827294939059,0.25
2022-05-10T00:00:00+00:00,200569.24804277002995857200,2432935.09897800000000000000,196474.28923100000000000000,194130.46949900000000000000,0.06632341659279399,0.8045130033011807,0.06496931240257715,0.0641942677034481,0.25
2022-05-09T00:00:00+00:00,205965.48289966948260287200,2326764.44249500000000000000,221082.36378700000000000000,250902.91018100000000000000,0.06854742271192853,0.7743710428823771,0.07357847553534984,0.08350305887034454,0.25
2022-05-08T00:00:00+00:00,718011.54371263354932017200,1135906.11924900000000000000,538652.43220100000000000000,573980.41667000000000000000,0.2420358395546316,0.38290469510572267,0.18157534485001536,0.1934841204896304,0.25
2022-05-07T00:00:00+00:00,585664.05640662731344277200,1420914.63808100000000000000,472090.10124700000000000000,488999.22760000000000000000,0.19734823834794854,0.4787983786961406,0.15907780032502922,0.16477558263088163,0.25
2022-05-06T00:00:00+00:00,972406.52586622563373417200,686150.57383300000000000000,643595.68154700000000000000,663256.46993600000000000000,0.32791646734040314,0.23138478223855644,0.21703435412512334,0.22366439629591708,0.25
2022-05-05T00:00:00+00:00,960521.25952848757860237200,682198.32863100000000000000,653237.13046900000000000000,669390.93503900000000000000,0.3239152273901283,0.23005677859972662,0.2202902346580133,0.2257377593521318,0.25
2022-05-04T00:00:00+00:00,908133.87441945994109607800,653499.59177600000000000000,698479.57612900000000000000,705120.63290500000000000000,0.3062604751880762,0.22038721509036888,0.2355563347212254,0.23779597500032956,0.25
2022-05-03T00:00:00+00:00,939940.52314793311614867800,659875.62482100000000000000,674153.78295100000000000000,691282.96987300000000000000,0.31698494347533906,0.22253603550798107,0.22735119246345759,0.2331278285532223,0.25
2022-05-02T00:00:00+00:00,1033742.65035069778385087800,593981.81339100000000000000,665252.91437700000000000000,672427.86262300000000000000,0.3486008037444964,0.20030375789126048,0.22433794384561384,0.22675749451862925,0.25
2022-05-01T00:00:00+00:00,1045737.47072987448242607800,584983.42144400000000000000,653602.98866300000000000000,681105.26328300000000000000,0.35264287895850044,0.19726771169156374,0.22040755549969018,0.22968185385024564,0.25
2022-04-30T00:00:00+00:00,1052188.16361291385873487800,624286.88157300000000000000,643429.48891900000000000000,645463.52261900000000000000,0.35482548657900925,0.2105259345993971,0.21698132461501238,0.21766725420658126,0.25
2022-04-29T00:00:00+00:00,1033696.67671932993992391100,622399.54186200000000000000,653277.18252900000000000000,655936.76527700000000000000,0.34859647683287515,0.20989357164625927,0.22030652642482076,0.22120342509604485,0.25
2022-04-28T00:00:00+00:00,993538.17404065634911621100,617313.59149900000000000000,678409.85301500000000000000,675944.53559300000000000000,0.33506546337458526,0.20818572450199363,0.2287901136540059,0.22795869846941524,0.25
2022-04-27T00:00:00+00:00,991448.53367592871098711100,565730.00719300000000000000,709637.47342200000000000000,698414.94098700000000000000,0.33435794669255403,0.19078783937083732,0.23931946081936348,0.23553475311724517,0.25
2022-04-26T00:00:00+00:00,972404.47540051936045851100,573638.56278800000000000000,714420.40521500000000000000,704716.28533900000000000000,0.32794115849864486,0.19345827749580294,0.2409366279857758,0.23766393601977637,0.25
2022-04-25T00:00:00+00:00,848453.82930598499672411100,592281.47481800000000000000,781537.05546600000000000000,742706.66785500000000000000,0.28615845894772624,0.19975907732756795,0.26358940425270894,0.25049305947199685,0.25
2022-04-24T00:00:00+00:00,845366.91497357753982961100,595361.83785600000000000000,781546.56316800000000000000,742696.55630100000000000000,0.28511802181725643,0.20079847752297533,0.26359324702871817,0.25049025363105004,0.25
2022-04-23T00:00:00+00:00,837892.91767134128239751100,602819.18438300000000000000,782096.36458100000000000000,742146.67436300000000000000,0.2825988515256967,0.20331477399014627,0.26378016778953944,0.2503062066946176,0.25
2022-04-22T00:00:00+00:00,917172.19323445463356581100,523705.56208400000000000000,786894.50587700000000000000,737347.05489500000000000000,0.3093205012888848,0.176622087091764,0.26538375761368344,0.2486736540056678,0.25
2022-04-21T00:00:00+00:00,917172.19323445463356581100,523705.56208400000000000000,787919.40043100000000000000,736322.1018270000000000,0.30932050739305067,0.17662209057724432,0.2657294132159147,0.24832798881379028,0.25
2022-04-20T00:00:00+00:00,909141.50414242328290591100,541680.35318900000000000000,777919.40043100000000000000,736322.1018270000000000,0.30661790116630544,0.1826876148994021,0.262361813589953,0.24833267034433948,0.25
2022-04-19T00:00:00+00:00,891729.10496752562822611100,559067.25191200000000000000,776854.37317600000000000000,737356.4336440000000000,0.3007510794189412,0.1885551100033214,0.2620075872621826,0.24868622331555482,0.25
2022-04-18T00:00:00+00:00,881539.00484797918322301100,569227.79916300000000000000,774367.16197000000000000000,739842.0344670000000000,0.2973174166383766,0.1919839482940149,0.2611714772237619,0.24952715784384663,0.25
2022-04-17T00:00:00+00:00,899872.82645427382956801100,550929.27761700000000000000,774346.92514200000000000000,739862.2585490000000000,0.3034972683471359,0.18581017883166046,0.2611615437479188,0.24953100907328488,0.25
2022-04-16T00:00:00+00:00,900043.09294162931527781100,550694.71225700000000000000,774608.99027300000000000000,739600.1504450000000000,0.3035612809804852,0.1857350982335199,0.26125559897110584,0.24944802181488904,0.25
2022-04-15T00:00:00+00:00,871012.09298343608251391100,614579.10206200000000000000,759609.88962400000000000000,719603.4482570000000000,0.2937839858615219,0.2072916090206373,0.2562090961437584,0.24271530897408242,0.25
2022-04-14T00:00:00+00:00,867924.28801937359134441100,617660.12991300000000000000,759609.88962400000000000000,719603.4482570000000000,0.2927431681697506,0.20833128624098976,0.25620968180192305,0.2427158637873366,0.25
2022-04-13T00:00:00+00:00,824162.37671983800045760000,701361.74235700000000000000,742835.48232900000000000000,696324.8300000000000000,0.27799328926519995,0.23657214067279933,0.2505614002151154,0.2348731698468853,0.25
