date_time,am3crv,amwbtc_in_usd,amweth_in_usd,stablecoin_percent,btc_percent,weth_percent,ideal
2022-04-16T00:00:00+00:00,42968916.40170824507156661400000000000000,44729577.87479084,44240989.342642464,0.3256714004258418,0.3390158627868205,0.3353127367873377,0.33
2022-04-15T00:00:00+00:00,43010720.56353346611961072400000000000000,44338231.81436076,44336369.6562049,0.326617423256907,0.3366983588564232,0.33668421788666975,0.33
2022-04-14T00:00:00+00:00,42116363.93491652471764636500000000000000,46739366.41455653,46189904.68795145,0.3118676432840279,0.3461005341017049,0.34203182261426723,0.33
2022-04-13T00:00:00+00:00,43652650.88015570798022995000000000000000,43922581.2079786,44066159.45415368,0.33160277606251903,0.33365327343770196,0.33474395049977906,0.33
2022-04-12T00:00:00+00:00,42310643.56051713480165601900000000000000,44805122.57361039,44303771.82771518,0.3219509383209208,0.34093197456392993,0.33711708711514915,0.33
2022-04-11T00:00:00+00:00,42139447.32968937879072453900000000000000,47685319.62934716,48067473.0948764,0.30559694521761155,0.3458158313383205,0.3485872234440679,0.33
2022-04-10T00:00:00+00:00,44270119.21828401047710881400000000000000,47708442.05966396,47977610.50921326,0.3163141621621941,0.3408813019851437,0.3428045358526622,0.33
2022-04-09T00:00:00+00:00,45620685.34593814421602794100000000000000,46895412.50320823,46305459.72288996,0.32862824869447943,0.3378107357632375,0.3335610155422831,0.33
2022-04-08T00:00:00+00:00,44165282.64531601054632736500000000000000,48803107.41595181,47476620.79299265,0.31446672528044617,0.3474890786016935,0.33804419611786035,0.33
2022-04-07T00:00:00+00:00,45072368.80460351780465536300000000000000,47670677.78546864,46819210.121407606,0.32295528796000095,0.3415728500580162,0.3354718619819829,0.33
2022-04-06T00:00:00+00:00,42948985.93563707543787522700000000000000,48080080.96265556,49001505.760107026,0.30671149249964025,0.3433541693780362,0.3499343381223236,0.33
2022-04-05T00:00:00+00:00,44735268.01542864029253085100000000000000,48766692.01168269,48999112.72563934,0.31392934208325196,0.3422198238205288,0.3438508340962193,0.33
2022-04-04T00:00:00+00:00,46279190.27640930200393029300000000000000,48331018.31780713,47555194.67863126,0.32553060879086754,0.339963290682255,0.3345061005268774,0.33
2022-04-03T00:00:00+00:00,46140465.64810269645008636900000000000000,48294458.91864676,47063715.67084207,0.3260841628628223,0.34130687643043883,0.33260896070673895,0.33
2022-04-02T00:00:00+00:00,45471171.96444479978474786400000000000000,48736170.34733034,48373352.287312314,0.31891534889980694,0.34181465088501717,0.3392700002151757,0.33
2022-04-01T00:00:00+00:00,46135180.55240318633997277800000000000000,47674236.93734301,45537902.92101185,0.33108050026659436,0.3421252507533859,0.32679424898001974,0.33
2022-03-31T00:00:00+00:00,44622704.27319522247237176000000000000000,48887469.71492504,48719231.36957304,0.3137375436603521,0.34372266123153467,0.34253979510811317,0.33
2022-03-30T00:00:00+00:00,46122838.62741077187002693400000000000000,48359943.853620805,47925938.56870738,0.3238765034010908,0.3395855499378453,0.3365379466610639,0.33
2022-03-29T00:00:00+00:00,46331454.80359181919491097000000000000000,48385554.73610375,47037094.99202771,0.3268438325411824,0.34133441776478163,0.3318217496940361,0.33
2022-03-28T00:00:00+00:00,45868653.08060648548110196200000000000000,47222045.2544151,46911371.16062004,0.3276283932505327,0.33729533730846145,0.3350762694410059,0.33
2022-03-27T00:00:00+00:00,45506224.21682023203026932100000000000000,44995967.78972106,45197664.77511587,0.3353446738712506,0.3315844898946368,0.33307083623411265,0.33
2022-03-26T00:00:00+00:00,44246815.79913168467873487200000000000000,45706034.3830403,45164021.00246983,0.32747069563701564,0.33827037276922617,0.33425893159375825,0.33
2022-03-25T00:00:00+00:00,44253454.54288823468085212100000000000000,45465121.12054912,46072977.03900284,0.32589254384520333,0.3348155331884065,0.3392919229663901,0.33
2022-03-24T00:00:00+00:00,44190620.62034105624126792600000000000000,44310857.76941433,44616304.99304459,0.33196631958079076,0.33286955839695637,0.3351641220222528,0.33
2022-03-23T00:00:00+00:00,43669884.76036913419401805400000000000000,45076381.453449234,44266299.42945283,0.32831397957910374,0.33888814365358827,0.33279787676730793,0.33
2022-03-22T00:00:00+00:00,43204931.22094334813088502900000000000000,43299023.53598628,43727177.73634537,0.3317557821527383,0.3324782846238567,0.33576593322340487,0.33
2022-03-21T00:00:00+00:00,41843469.62795420370933300000000000000000,44647040.38955521,43937224.10889568,0.32081727025481616,0.3423124743260906,0.3368702554190934,0.33
2022-03-20T00:00:00+00:00,41829198.60859735557964911700000000000000,44872214.339579776,45717058.093260475,0.3158864339666615,0.3388667304996895,0.34524683553364904,0.33
2022-03-19T00:00:00+00:00,42477246.53718060215624223500000000000000,43605966.30255186,43994561.99396744,0.326552684280511,0.3352299526825442,0.3382173630369448,0.33
2022-03-18T00:00:00+00:00,42384861.28209280956633544400000000000000,43249960.63640397,42024899.99096489,0.33201436324726474,0.33879096702934647,0.32919466972338873,0.33
2022-03-17T00:00:00+00:00,39460594.81561219340497898500000000000000,41415580.113586605,40193246.00904181,0.32593362146946797,0.3420812604258951,0.3319851181046369,0.33
2022-03-16T00:00:00+00:00,39415441.00695145043501793900000000000000,39082536.28646756,38591575.485495396,0.33662645446579437,0.3337832911554649,0.32959025437874084,0.33
2022-03-15T00:00:00+00:00,37924088.67206421934293769900000000000000,39371077.05507037,38753548.865880035,0.32679456041426075,0.3392633618833745,0.3339420777023647,0.33
2022-03-14T00:00:00+00:00,37938487.59096595259172703500000000000000,37802090.55406898,38387302.95314634,0.33242085304579033,0.3312257284576134,0.3363534184965962,0.33
2022-03-13T00:00:00+00:00,23623993.33339779616073918900000000000000,25969886.949485585,25488639.80679022,0.31464038907035696,0.34588459362404017,0.3394750173056029,0.33
2022-03-12T00:00:00+00:00,24023670.95398844592013090300000000000000,25537520.752733145,25357874.202535246,0.3206616455027122,0.34086811471547973,0.3384702397818081,0.33
2022-03-11T00:00:00+00:00,23958913.28318520734703607900000000000000,25902560.212776765,25912601.882304884,0.3161887910024829,0.34183934391109716,0.3419718650864199,0.33
2022-03-10T00:00:00+00:00,24171456.37059905848477767100000000000000,27388725.29309045,26614361.928714477,0.30919856080807023,0.3503535042800268,0.34044793491190306,0.33
2022-03-09T00:00:00+00:00,25387304.96957770254087019500000000000000,24189319.228292838,24896826.27329648,0.3408906772676875,0.324804599159239,0.3343047235730736,0.33
2022-03-08T00:00:00+00:00,24228158.10042310630230516300000000000000,24219572.83828776,24297027.94613573,0.33305709540911066,0.33293907643060344,0.33400382816028584,0.33
2022-03-07T00:00:00+00:00,23390661.55720927154771673000000000000000,25068111.61047599,25407725.859078575,0.3166612993088274,0.33937051221817255,0.343968188473,0.33
2022-03-06T00:00:00+00:00,23965385.82359778630391153500000000000000,26039694.881264187,26494305.853039984,0.31327552941171,0.3403908979264153,0.3463335726618748,0.33
2022-03-05T00:00:00+00:00,24441816.11631414763082588400000000000000,25719846.19769488,25230008.985061202,0.3241978284226679,0.34114970200975064,0.33465246956758143,0.33
2022-03-04T00:00:00+00:00,24677780.08527012312842856300000000000000,28465219.48511851,28120467.810390063,0.3036761890756728,0.3502831026362457,0.3460407082880814,0.33
2022-03-03T00:00:00+00:00,25840994.18360003591819962000000000000000,28547032.258728553,28445648.00345097,0.31196242779879063,0.34463076097649853,0.3434068112247108,0.33
2022-03-02T00:00:00+00:00,26495510.46626674394520025700000000000000,28027885.9330513,28314651.192163456,0.3198471141778982,0.3383455640006356,0.3418073218214663,0.33
2022-03-01T00:00:00+00:00,27259376.49978970553548119500000000000000,27714395.045585193,27709160.37055701,0.3296856541989313,0.33518882801306416,0.3351255177880046,0.33
2022-02-28T00:00:00+00:00,27146541.01864548463578946900000000000000,24434541.950816482,25424003.838973276,0.35252919182050474,0.31731075132220865,0.3301600568572867,0.33
2022-02-27T00:00:00+00:00,25149855.20902332333634478100000000000000,27280561.64067415,28277715.874248903,0.3116148814276963,0.33801502673819034,0.3503700918341134,0.33
2022-02-26T00:00:00+00:00,26230325.59518921828581093100000000000000,27741180.70280333,27017716.443990383,0.3238742724912216,0.34252928678154787,0.3335964407272306,0.33
2022-02-25T00:00:00+00:00,26247194.93800727235956963900000000000000,26361677.313793134,25538536.332841754,0.3358677582965365,0.33733271251394814,0.32679952918951544,0.33
2022-02-24T00:00:00+00:00,25484672.32910973390359844700000000000000,25886599.824398387,26328552.360966425,0.3279888016267301,0.33316162534673455,0.3388495730265354,0.33
2022-02-23T00:00:00+00:00,25076350.66002912659483739100000000000000,26941619.908259008,27074483.428631116,0.3170511141430241,0.340634517539542,0.34231436831743395,0.33
2022-02-22T00:00:00+00:00,26776736.36303434143766106700000000000000,27357643.19623318,26977813.818859726,0.3301197421478553,0.33728151165507075,0.33259874619707397,0.33
2022-02-21T00:00:00+00:00,28967466.00981621784674422900000000000000,32107747.604437742,31384637.992556613,0.3132977774288628,0.34726150914644877,0.3394407134246885,0.33
2022-02-20T00:00:00+00:00,29697366.02617304631622859500000000000000,32497493.124755554,33135484.306894556,0.31152060245447455,0.3408934862291078,0.34758591131641764,0.33
2022-02-19T00:00:00+00:00,30980029.39349465945679246400000000000000,32612791.09192791,33100896.097290203,0.32039340805556926,0.33727932118557674,0.342327270758854,0.33
2022-02-18T00:00:00+00:00,30988851.24521150282693035500000000000000,33481834.528553065,33967675.620853975,0.31480462297603434,0.34012994582804446,0.34506543119592126,0.33
2022-02-17T00:00:00+00:00,30138962.13316391300178872800000000000000,34510137.867075495,34391081.27728811,0.3043104500052296,0.3484458269555484,0.3472437230392221,0.33
2022-02-16T00:00:00+00:00,34142242.79335128991615735700000000000000,35794712.35287487,35790609.42348714,0.3229265984920991,0.33855610406378933,0.33851729744411146,0.33
2022-02-15T00:00:00+00:00,34257757.60308056691945631300000000000000,34418810.04158652,32690645.242140196,0.3379569845856848,0.339545786663984,0.32249722875033104,0.33
2022-02-14T00:00:00+00:00,32452683.11616446106025175800000000000000,33400605.123752307,32908344.630210597,0.32859605671809916,0.338194136256075,0.3332098070258258,0.33
2022-02-13T00:00:00+00:00,31659615.06178967694798408100000000000000,33421405.09710263,34074600.33399368,0.3192921884247714,0.33706011753010495,0.34364769404512374,0.33
2022-02-12T00:00:00+00:00,31731715.36523528520381267900000000000000,33620700.127198376,33767348.73678804,0.32013509729354656,0.3391926967203841,0.34067220598606934,0.33
2022-02-11T00:00:00+00:00,31805534.80427037967082423600000000000000,34888597.72350888,35510658.63440047,0.3111941665611448,0.34135970854974157,0.3474461248891136,0.33
2022-02-10T00:00:00+00:00,32645672.67647592571929825500000000000000,35512189.83088256,36425959.15718463,0.31214840074584627,0.3395572017323038,0.3482943975218498,0.33
2022-02-09T00:00:00+00:00,34085403.46348580676721963700000000000000,35041633.90649556,33972301.2943873,0.3306073919101266,0.339882237465855,0.3295103706240183,0.33
2022-02-08T00:00:00+00:00,33716978.10028437903367486400000000000000,34770462.40780664,35094201.78549947,0.3255111364687326,0.33568170611983233,0.33880715741143497,0.33
2022-02-07T00:00:00+00:00,32632027.32877249732031191300000000000000,32148859.778149176,32865702.31890561,0.33418501885885027,0.3292368936507462,0.3365780874904036,0.33
2022-02-06T00:00:00+00:00,31732085.73719780008476042700000000000000,32161177.234038506,32441257.813967507,0.3293947535998081,0.3338489356868031,0.3367563107133888,0.33
2022-02-05T00:00:00+00:00,31246835.93871054515843789900000000000000,31759148.518889744,32111950.128798448,0.32850624936907163,0.3338923270042399,0.33760142362668855,0.33
2022-02-04T00:00:00+00:00,30989494.54073204895140225600000000000000,28595225.575186137,28799455.246347323,0.35062265856657654,0.3235333186962618,0.3258440227371616,0.33
2022-02-03T00:00:00+00:00,28782020.20290431320453453000000000000000,29740565.349806495,29668374.86792794,0.3263602081848816,0.3372291809495535,0.33641061086556495,0.33
2022-02-02T00:00:00+00:00,28260921.81775653714781548300000000000000,31531164.464399412,30863862.34981668,0.3117381952781138,0.3478113123321173,0.34045049238976893,0.33
2022-02-01T00:00:00+00:00,29500868.71378598830020314700000000000000,30568456.686763864,29325834.501734313,0.3300052122064855,0.34194755868413407,0.32804722910938044,0.33
2022-01-31T00:00:00+00:00,28920244.03237460052393887800000000000000,29688522.251817323,28278822.30523818,0.33284666431510057,0.34168887333384856,0.32546446235105103,0.33
2022-01-30T00:00:00+00:00,28465037.09313569965476654500000000000000,29762160.290420283,29326183.997145373,0.32511636494498664,0.33993159168813675,0.33495204336687673,0.33
2022-01-29T00:00:00+00:00,27262744.09725126918365823500000000000000,28084931.599030524,27681576.33401138,0.3283510742371192,0.33825345781488864,0.3333954679479923,0.33
2022-01-28T00:00:00+00:00,26918807.89375853674430464000000000000000,27214908.083044473,26298792.774831004,0.33467572144094876,0.3383570711076645,0.32696720745138685,0.33
2022-01-27T00:00:00+00:00,26351768.19301522819518484700000000000000,26882727.658522144,28072339.165445525,0.3241027422542155,0.33063305997468767,0.34526419777109685,0.33
2022-01-26T00:00:00+00:00,26114797.64795354445607574600000000000000,27395732.941093266,27459803.835876115,0.32252303060656906,0.3383428404447935,0.3391341289486376,0.33
2022-01-25T00:00:00+00:00,26150802.59643968774448635400000000000000,26693287.298935372,26820228.262812845,0.32826242916574705,0.3350720613202391,0.336665509514014,0.33
2022-01-24T00:00:00+00:00,25710209.62344784791952463700000000000000,26031207.650983334,27593893.492524642,0.32407019490943345,0.32811628768240314,0.3478135174081634,0.33
2022-01-23T00:00:00+00:00,26594064.43812970487967570500000000000000,26501835.156621143,26087998.234772783,0.33585192402860137,0.3346871760932683,0.32946089987813026,0.33
2022-01-22T00:00:00+00:00,25792835.23201500020460441300000000000000,27718287.025351346,28464936.19670587,0.31463863618748705,0.3381266134048242,0.3472347504076888,0.33
2022-01-21T00:00:00+00:00,30094943.37407991633537678300000000000000,34972754.9399935,36389382.071883544,0.2966273350227952,0.34470492159790367,0.3586677433793012,0.33
2022-01-20T00:00:00+00:00,33869319.20664566672169033200000000000000,37021844.40308177,36764764.01160693,0.3146071001847345,0.3438904407874433,0.34150245902782217,0.33
2022-01-19T00:00:00+00:00,34426835.93096454988229530700000000000000,36845600.211225055,37223468.06822039,0.31731000521641217,0.3396036051256742,0.3430863896579136,0.33
2022-01-18T00:00:00+00:00,35172809.99835115254358627900000000000000,35949290.70731715,37159082.17626341,0.3248284610697603,0.3319994273290841,0.34317211160115557,0.33
2022-01-17T00:00:00+00:00,33926662.55358141346512350000000000000000,36679138.884378314,37394403.43398864,0.3141351684823833,0.33962101208851725,0.3462438194290995,0.33
2022-01-16T00:00:00+00:00,35157311.63205533557325891100000000000000,36848317.478526324,36074705.68568282,0.32528870028324947,0.34093452382421646,0.333776775892534,0.33
2022-01-15T00:00:00+00:00,34726096.81374930753250544200000000000000,36665646.75326119,36417994.60765463,0.3221053812178704,0.34009587050344475,0.3377987482786849,0.33
2022-01-14T00:00:00+00:00,34735586.39592569597731505900000000000000,35802524.2128432,35295053.66689405,0.328210789440729,0.3382921077516742,0.3334971028075968,0.33
2022-01-13T00:00:00+00:00,34172235.61918483745589828400000000000000,37101694.60250926,37376163.46604087,0.3145163934915446,0.3414787170744751,0.34400488943398033,0.33
2022-01-12T00:00:00+00:00,35003105.32880505542625260900000000000000,35291362.09533346,34816014.72895741,0.33301250847486547,0.33575492541201307,0.33123256611312135,0.33
2022-01-11T00:00:00+00:00,34082459.39516848908291278400000000000000,34459513.95603752,33588219.49921336,0.33371580375928506,0.33740770475688003,0.32887649148383485,0.33
2022-01-10T00:00:00+00:00,33105444.13816247287338721800000000000000,34581885.15511584,34795405.36495881,0.3230343554801072,0.33744108478799556,0.33952455973189727,0.33
2022-01-09T00:00:00+00:00,32089900.62679030013921429400000000000000,33580756.95285949,32456858.135909263,0.32702245025553156,0.34221550100381215,0.33076204874065634,0.33
2022-01-08T00:00:00+00:00,31731321.24187360338809363200000000000000,33135571.038751658,34460049.48047997,0.31946338706563354,0.33360103967005444,0.3469355732643119,0.33
2022-01-07T00:00:00+00:00,30269390.09181391602394065600000000000000,32911456.490706295,33627304.760838024,0.31267398118630246,0.3399657573666111,0.34736026144708637,0.33
2022-01-06T00:00:00+00:00,31531144.25434850148369527300000000000000,33390002.87501692,34349486.55320941,0.3176281150291803,0.33635327625472716,0.3460186087160924,0.33
2022-01-05T00:00:00+00:00,31839050.07625198406658527200000000000000,35451738.87596617,35818541.58867812,0.30878922314041846,0.34382668076682876,0.34738409609275284,0.33
2022-01-04T00:00:00+00:00,33370192.41030873899713750700000000000000,35415873.73875286,34719776.24825876,0.3223991190971907,0.3421630404475577,0.3354378404552516,0.33
2022-01-03T00:00:00+00:00,29608687.29431846174863188000000000000000,32061745.387487862,31546457.688430414,0.31763221425558547,0.343947810961573,0.33841997478284147,0.33
2022-01-02T00:00:00+00:00,29857518.92895323906007146400000000000000,31170682.861884777,30318784.653272793,0.3268582806201394,0.34123383896146436,0.33190788041839625,0.33
2022-01-01T00:00:00+00:00,28228073.32755952922103876900000000000000,28353324.572209127,28449983.134292666,0.33197241987933973,0.3334454201190915,0.33458216000156876,0.33
2021-12-31T00:00:00+00:00,26332373.41080787661599621400000000000000,28314707.917785,27828479.44890494,0.31927486351802115,0.343310280656015,0.33741485582596376,0.33
2021-12-30T00:00:00+00:00,26480808.69125749585073257500000000000000,27593881.765471846,27278134.946256366,0.325505703828765,0.339187749519258,0.335306546651977,0.33
2021-12-29T00:00:00+00:00,26310765.97502807235024259000000000000000,28428801.81144649,28961037.818726085,0.31434379458531997,0.3396486991448972,0.3460075062697828,0.33
2021-12-28T00:00:00+00:00,26908835.56053244080834047200000000000000,30313000.584599998,30008512.399033763,0.30848020224186123,0.3475052099471093,0.34401458781102934,0.33
2021-12-27T00:00:00+00:00,27934351.73564400867241648400000000000000,29256388.756050657,29564246.61240367,0.3219913075674284,0.33723005135077216,0.34077864108179945,0.33
2021-12-26T00:00:00+00:00,30116528.84818226502816102000000000000000,31119593.150030997,31441442.58366803,0.32496029631393797,0.335783458385299,0.3392562453007631,0.33
2021-12-25T00:00:00+00:00,29862647.28472209266696169600000000000000,31567031.740926277,30563876.38148681,0.3246167316021128,0.3431439474343643,0.3322393209635228,0.33
2021-12-24T00:00:00+00:00,29361844.33183466836506713300000000000000,30684008.287263133,31386856.51856347,0.3211306392291999,0.33559115306389126,0.34327820770690887,0.33
2021-12-23T00:00:00+00:00,29778637.06907026043014780800000000000000,29635302.813927494,29872124.050405495,0.3335194290934537,0.33191409172244274,0.33456647918410354,0.33
2021-12-22T00:00:00+00:00,28845717.65558143531882810200000000000000,30519941.606688682,30593555.504227236,0.32065328416277117,0.33926420640628946,0.3400825094309393,0.33
